subject,subjID,block,code,target_syll,sequence_file,tgt_word,tgt_pos,detect,rt
3,b1111,1,0,be,cue_linfade_exp_seq_A_03.wav,4,2,,
3,b1111,1,18,be,cue_linfade_exp_seq_A_03.wav,4,2,1,693.900000000009
3,b1111,1,0,be,cue_linfade_exp_seq_A_03.wav,4,2,,
3,b1111,2,1,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,341.5
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,2,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,347.300000000017
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,3,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,319.400000000023
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,4,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,325.200000000012
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,2,
3,b1111,2,5,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,1077.30000000002
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,6,nu,cue_linfade_exp_seq_A_07.wav,1,1,0,
3,b1111,2,7,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,321
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,8,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,399
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,9,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,370.800000000017
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,10,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,320.800000000017
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,11,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,460.600000000006
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,12,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,594.600000000006
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,13,nu,cue_linfade_exp_seq_A_07.wav,1,1,0,
3,b1111,2,14,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,290.5
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,15,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,336.399999999994
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,16,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,334.300000000017
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,17,nu,cue_linfade_exp_seq_A_07.wav,1,1,1,414.300000000017
3,b1111,2,0,nu,cue_linfade_exp_seq_A_07.wav,1,1,,
3,b1111,2,18,nu,cue_linfade_exp_seq_A_07.wav,1,1,0,
3,b1111,3,1,la,cue_linfade_exp_seq_A_11.wav,3,3,1,4
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,2,la,cue_linfade_exp_seq_A_11.wav,3,3,1,387.800000000017
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,3,la,cue_linfade_exp_seq_A_11.wav,3,3,1,391.800000000017
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,4,la,cue_linfade_exp_seq_A_11.wav,3,3,1,323.800000000017
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,5,la,cue_linfade_exp_seq_A_11.wav,3,3,1,385.600000000006
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,6,la,cue_linfade_exp_seq_A_11.wav,3,3,1,361.400000000023
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,7,la,cue_linfade_exp_seq_A_11.wav,3,3,1,469.5
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,8,la,cue_linfade_exp_seq_A_11.wav,3,3,1,381.200000000012
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,9,la,cue_linfade_exp_seq_A_11.wav,3,3,1,657.200000000012
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,10,la,cue_linfade_exp_seq_A_11.wav,3,3,1,369.200000000012
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,11,la,cue_linfade_exp_seq_A_11.wav,3,3,1,407.100000000006
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,12,la,cue_linfade_exp_seq_A_11.wav,3,3,1,683
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,13,la,cue_linfade_exp_seq_A_11.wav,3,3,1,326.900000000023
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,14,la,cue_linfade_exp_seq_A_11.wav,3,3,1,322.800000000017
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,15,la,cue_linfade_exp_seq_A_11.wav,3,3,1,350.800000000017
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,16,la,cue_linfade_exp_seq_A_11.wav,3,3,1,318.800000000017
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,17,la,cue_linfade_exp_seq_A_11.wav,3,3,1,440.5
3,b1111,3,0,la,cue_linfade_exp_seq_A_11.wav,3,3,,
3,b1111,3,18,la,cue_linfade_exp_seq_A_11.wav,3,3,0,
3,b1111,4,1,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,378.200000000012
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,2,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,531.900000000023
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,3,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,399.900000000023
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,4,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,386
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,5,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,645.799999999988
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,6,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,511.700000000012
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,7,ro,cue_linfade_exp_seq_A_01.wav,2,1,0,
3,b1111,4,8,ro,cue_linfade_exp_seq_A_01.wav,2,1,0,
3,b1111,4,9,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,389.5
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,10,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,377.5
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,11,ro,cue_linfade_exp_seq_A_01.wav,2,1,0,
3,b1111,4,12,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,483.299999999988
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,13,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,431.299999999988
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,14,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,699.299999999988
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,15,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,411.200000000012
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,16,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,679.100000000035
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,17,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,323
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,4,18,ro,cue_linfade_exp_seq_A_01.wav,2,1,1,796.899999999965
3,b1111,4,0,ro,cue_linfade_exp_seq_A_01.wav,2,1,,
3,b1111,5,1,di,cue_linfade_exp_seq_A_12.wav,1,3,1,390.299999999988
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,2,di,cue_linfade_exp_seq_A_12.wav,1,3,1,522.400000000023
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,3,di,cue_linfade_exp_seq_A_12.wav,1,3,1,442
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,4,di,cue_linfade_exp_seq_A_12.wav,1,3,1,473.899999999965
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,5,di,cue_linfade_exp_seq_A_12.wav,1,3,1,245.799999999988
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,6,di,cue_linfade_exp_seq_A_12.wav,1,3,1,227.799999999988
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,7,di,cue_linfade_exp_seq_A_12.wav,1,3,1,331.799999999988
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,8,di,cue_linfade_exp_seq_A_12.wav,1,3,1,399.699999999953
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,9,di,cue_linfade_exp_seq_A_12.wav,1,3,1,315.799999999988
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,10,di,cue_linfade_exp_seq_A_12.wav,1,3,1,323.600000000035
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,11,di,cue_linfade_exp_seq_A_12.wav,1,3,1,381.400000000023
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,12,di,cue_linfade_exp_seq_A_12.wav,1,3,1,549.5
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,13,di,cue_linfade_exp_seq_A_12.wav,1,3,1,347.400000000023
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,14,di,cue_linfade_exp_seq_A_12.wav,1,3,1,259.200000000012
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,15,di,cue_linfade_exp_seq_A_12.wav,1,3,1,233.200000000012
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,16,di,cue_linfade_exp_seq_A_12.wav,1,3,1,453.100000000035
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,17,di,cue_linfade_exp_seq_A_12.wav,1,3,1,401.100000000035
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,5,18,di,cue_linfade_exp_seq_A_12.wav,1,3,1,298.900000000023
3,b1111,5,0,di,cue_linfade_exp_seq_A_12.wav,1,3,,
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,2,
3,b1111,6,1,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,2,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,3,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,2,
3,b1111,6,4,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,2,
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,2,
3,b1111,6,5,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,2,
3,b1111,6,6,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,7,be,cue_linfade_exp_seq_A_24.wav,4,2,1,556
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,,
3,b1111,6,8,be,cue_linfade_exp_seq_A_24.wav,4,2,1,1007.90000000002
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,,
3,b1111,6,9,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,2,
3,b1111,6,10,be,cue_linfade_exp_seq_A_24.wav,4,2,1,377.899999999965
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,,
3,b1111,6,11,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,12,be,cue_linfade_exp_seq_A_24.wav,4,2,1,1163.70000000001
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,,
3,b1111,6,13,be,cue_linfade_exp_seq_A_24.wav,4,2,1,1225.59999999998
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,,
3,b1111,6,14,be,cue_linfade_exp_seq_A_24.wav,4,2,1,1165.5
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,,
3,b1111,6,15,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,2,
3,b1111,6,16,be,cue_linfade_exp_seq_A_24.wav,4,2,1,1013.39999999997
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,,
3,b1111,6,17,be,cue_linfade_exp_seq_A_24.wav,4,2,0,
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,2,
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,2,
3,b1111,6,18,be,cue_linfade_exp_seq_A_24.wav,4,2,1,1103.09999999998
3,b1111,6,0,be,cue_linfade_exp_seq_A_24.wav,4,2,,
3,b1111,7,1,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,388.600000000035
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,2,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,432.5
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,3,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,362.400000000023
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,4,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,454.200000000012
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,2,
3,b1111,7,5,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,498.200000000012
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,6,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,592.100000000035
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,7,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,304
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,8,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,339.899999999965
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,9,ki,cue_linfade_exp_seq_A_05.wav,2,2,0,
3,b1111,7,10,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,363.900000000023
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,11,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,329.700000000012
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,12,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,285.700000000012
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,13,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,315.700000000012
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,14,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,503.5
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,15,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,453.5
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,16,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,473.400000000023
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,17,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,285.400000000023
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,7,18,ki,cue_linfade_exp_seq_A_05.wav,2,2,1,333.200000000012
3,b1111,7,0,ki,cue_linfade_exp_seq_A_05.wav,2,2,,
3,b1111,8,1,la,cue_linfade_exp_seq_A_09.wav,3,3,1,329
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,2,la,cue_linfade_exp_seq_A_09.wav,3,3,1,412.800000000047
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,3,la,cue_linfade_exp_seq_A_09.wav,3,3,1,370.800000000047
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,4,la,cue_linfade_exp_seq_A_09.wav,3,3,1,368.70000000007
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,5,la,cue_linfade_exp_seq_A_09.wav,3,3,1,372.70000000007
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,6,la,cue_linfade_exp_seq_A_09.wav,3,3,1,336.699999999953
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,7,la,cue_linfade_exp_seq_A_09.wav,3,3,1,394.599999999977
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,8,la,cue_linfade_exp_seq_A_09.wav,3,3,1,408.5
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,9,la,cue_linfade_exp_seq_A_09.wav,3,3,1,416.300000000047
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,10,la,cue_linfade_exp_seq_A_09.wav,3,3,1,396.300000000047
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,11,la,cue_linfade_exp_seq_A_09.wav,3,3,1,426.099999999977
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,12,la,cue_linfade_exp_seq_A_09.wav,3,3,1,389.900000000023
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,13,la,cue_linfade_exp_seq_A_09.wav,3,3,1,316.099999999977
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,14,la,cue_linfade_exp_seq_A_09.wav,3,3,1,339.900000000023
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,15,la,cue_linfade_exp_seq_A_09.wav,3,3,1,399.800000000047
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,16,la,cue_linfade_exp_seq_A_09.wav,3,3,1,359.800000000047
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,8,17,la,cue_linfade_exp_seq_A_09.wav,3,3,0,
3,b1111,8,18,la,cue_linfade_exp_seq_A_09.wav,3,3,1,413.599999999977
3,b1111,8,0,la,cue_linfade_exp_seq_A_09.wav,3,3,,
3,b1111,9,1,za,cue_linfade_exp_seq_A_19.wav,4,1,1,393.199999999953
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,2,za,cue_linfade_exp_seq_A_19.wav,4,1,1,357.099999999977
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,3,za,cue_linfade_exp_seq_A_19.wav,4,1,1,371.099999999977
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,4,za,cue_linfade_exp_seq_A_19.wav,4,1,1,665
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,5,za,cue_linfade_exp_seq_A_19.wav,4,1,1,404.800000000047
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,6,za,cue_linfade_exp_seq_A_19.wav,4,1,1,444.79999999993
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,2,
3,b1111,9,7,za,cue_linfade_exp_seq_A_19.wav,4,1,1,362.599999999977
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,8,za,cue_linfade_exp_seq_A_19.wav,4,1,1,448.400000000023
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,9,za,cue_linfade_exp_seq_A_19.wav,4,1,1,496.400000000023
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,10,za,cue_linfade_exp_seq_A_19.wav,4,1,1,438.199999999953
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,11,za,cue_linfade_exp_seq_A_19.wav,4,1,1,602.199999999953
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,12,za,cue_linfade_exp_seq_A_19.wav,4,1,1,406.199999999953
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,13,za,cue_linfade_exp_seq_A_19.wav,4,1,1,306.099999999977
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,14,za,cue_linfade_exp_seq_A_19.wav,4,1,1,428
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,15,za,cue_linfade_exp_seq_A_19.wav,4,1,1,378
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,16,za,cue_linfade_exp_seq_A_19.wav,4,1,1,419.899999999907
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,17,za,cue_linfade_exp_seq_A_19.wav,4,1,1,457.79999999993
3,b1111,9,0,za,cue_linfade_exp_seq_A_19.wav,4,1,,
3,b1111,9,18,za,cue_linfade_exp_seq_A_19.wav,4,1,0,
3,b1111,10,1,po,cue_linfade_exp_seq_A_18.wav,3,2,0,
3,b1111,10,2,po,cue_linfade_exp_seq_A_18.wav,3,2,0,
3,b1111,10,3,po,cue_linfade_exp_seq_A_18.wav,3,2,1,327.400000000023
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,4,po,cue_linfade_exp_seq_A_18.wav,3,2,1,357.099999999977
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,5,po,cue_linfade_exp_seq_A_18.wav,3,2,1,353.099999999977
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,6,po,cue_linfade_exp_seq_A_18.wav,3,2,1,315.100000000093
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,7,po,cue_linfade_exp_seq_A_18.wav,3,2,1,518.900000000023
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,8,po,cue_linfade_exp_seq_A_18.wav,3,2,1,362.900000000023
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,9,po,cue_linfade_exp_seq_A_18.wav,3,2,1,360.70000000007
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,10,po,cue_linfade_exp_seq_A_18.wav,3,2,1,288.599999999977
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,11,po,cue_linfade_exp_seq_A_18.wav,3,2,1,466.600000000093
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,12,po,cue_linfade_exp_seq_A_18.wav,3,2,1,320.600000000093
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,13,po,cue_linfade_exp_seq_A_18.wav,3,2,1,404.400000000023
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,14,po,cue_linfade_exp_seq_A_18.wav,3,2,1,328.5
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,15,po,cue_linfade_exp_seq_A_18.wav,3,2,1,404.400000000023
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,16,po,cue_linfade_exp_seq_A_18.wav,3,2,1,552.099999999977
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,17,po,cue_linfade_exp_seq_A_18.wav,3,2,1,312.100000000093
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,10,18,po,cue_linfade_exp_seq_A_18.wav,3,2,1,508
3,b1111,10,0,po,cue_linfade_exp_seq_A_18.wav,3,2,,
3,b1111,11,1,ro,cue_linfade_exp_seq_A_22.wav,2,1,0,
3,b1111,11,0,ro,cue_linfade_exp_seq_A_22.wav,2,1,2,
3,b1111,11,0,ro,cue_linfade_exp_seq_A_22.wav,2,1,2,
3,b1111,11,2,ro,cue_linfade_exp_seq_A_22.wav,2,1,0,
3,b1111,11,3,ro,cue_linfade_exp_seq_A_22.wav,2,1,0,
3,b1111,11,4,ro,cue_linfade_exp_seq_A_22.wav,2,1,0,
3,b1111,11,5,ro,cue_linfade_exp_seq_A_22.wav,2,1,1,1023.40000000002
3,b1111,11,0,ro,cue_linfade_exp_seq_A_22.wav,2,1,,
3,b1111,11,6,ro,cue_linfade_exp_seq_A_22.wav,2,1,0,
3,b1111,11,0,ro,cue_linfade_exp_seq_A_22.wav,2,1,2,
3,b1111,11,7,ro,cue_linfade_exp_seq_A_22.wav,2,1,0,
3,b1111,11,0,ro,cue_linfade_exp_seq_A_22.wav,2,1,2,
3,b1111,11,8,ro,cue_linfade_exp_seq_A_22.wav,2,1,1,251.100000000093
3,b1111,11,0,ro,cue_linfade_exp_seq_A_22.wav,2,1,,
3,b1111,11,9,ro,cue_linfade_exp_seq_A_22.wav,2,1,0,
3,b1111,11,0,ro,cue_linfade_exp_seq_A_22.wav,2,1,2,
3,b1111,11,10,ro,cue_linfade_exp_seq_A_22.wav,2,1,1,116.900000000023
3,b1111,11,0,ro,cue_linfade_exp_seq_A_22.wav,2,1,,
3,b1111,11,11,ro,cue_linfade_exp_seq_A_22.wav,2,1,1,272.800000000047
3,b1111,11,0,ro,cue_linfade_exp_seq_A_22.wav,2,1,,
