"subject","cond_order","sess","block","trial","target_num","target","tgt_word","tgt_pos","rt","rt_secs","exp"
"r6335",NA,NA,4,10,5,"po","3","2",353.099999999977,0.353099999999977,"exp 3"
"r6335",NA,NA,4,10,6,"po","3","2",315.100000000093,0.315100000000093,"exp 3"
"r6335",NA,NA,4,10,7,"po","3","2",518.900000000023,0.518900000000023,"exp 3"
"r6335",NA,NA,4,10,8,"po","3","2",362.900000000023,0.362900000000023,"exp 3"
"r6335",NA,NA,4,10,9,"po","3","2",360.70000000007,0.36070000000007,"exp 3"
"r6335",NA,NA,4,10,10,"po","3","2",288.599999999977,0.288599999999977,"exp 3"
"r6335",NA,NA,4,10,11,"po","3","2",466.600000000093,0.466600000000093,"exp 3"
"r6335",NA,NA,4,10,12,"po","3","2",320.600000000093,0.320600000000093,"exp 3"
"r6335",NA,NA,4,10,13,"po","3","2",404.400000000023,0.404400000000023,"exp 3"
"r6335",NA,NA,4,10,14,"po","3","2",328.5,0.3285,"exp 3"
"r6335",NA,NA,4,10,15,"po","3","2",404.400000000023,0.404400000000023,"exp 3"
"r6335",NA,NA,4,10,16,"po","3","2",552.099999999977,0.552099999999977,"exp 3"
"r6335",NA,NA,4,10,17,"po","3","2",312.100000000093,0.312100000000093,"exp 3"
"r6335",NA,NA,4,10,18,"po","3","2",508,0.508,"exp 3"
"r6335",NA,NA,4,11,1,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,2,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,3,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,4,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,6,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,7,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,8,"ro","2","1",251.100000000093,0.251100000000093,"exp 3"
"r6335",NA,NA,4,11,9,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,10,"ro","2","1",116.900000000023,0.116900000000023,"exp 3"
"r6335",NA,NA,4,11,11,"ro","2","1",272.800000000047,0.272800000000047,"exp 3"
"r6335",NA,NA,4,11,12,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,13,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,15,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,16,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,11,17,"ro","2","1",882.20000000007,0.88220000000007,"exp 3"
"r6335",NA,NA,4,11,18,"ro","2","1",NA,NA,"exp 3"
"r6335",NA,NA,4,12,1,"se","2","3",NA,NA,"exp 3"
"r6335",NA,NA,4,12,2,"se","2","3",521.900000000023,0.521900000000023,"exp 3"
"r6335",NA,NA,4,12,3,"se","2","3",533.900000000023,0.533900000000023,"exp 3"
"r6335",NA,NA,4,12,4,"se","2","3",579.800000000047,0.579800000000047,"exp 3"
"r6335",NA,NA,4,12,5,"se","2","3",451.70000000007,0.45170000000007,"exp 3"
"r6335",NA,NA,4,12,6,"se","2","3",489.599999999977,0.489599999999977,"exp 3"
"r6335",NA,NA,4,12,7,"se","2","3",629.5,0.6295,"exp 3"
"r6335",NA,NA,4,12,8,"se","2","3",399.5,0.3995,"exp 3"
"r6335",NA,NA,4,12,9,"se","2","3",403.20000000007,0.40320000000007,"exp 3"
"r6335",NA,NA,4,12,10,"se","2","3",469.20000000007,0.46920000000007,"exp 3"
"r6335",NA,NA,4,12,11,"se","2","3",489.099999999977,0.489099999999977,"exp 3"
"r6335",NA,NA,4,12,12,"se","2","3",597,0.597,"exp 3"
"r6335",NA,NA,4,12,13,"se","2","3",384.900000000023,0.384900000000023,"exp 3"
"r6335",NA,NA,4,12,14,"se","2","3",532.900000000023,0.532900000000023,"exp 3"
"r6335",NA,NA,4,12,15,"se","2","3",562.800000000047,0.562800000000047,"exp 3"
"r6335",NA,NA,4,12,16,"se","2","3",464.699999999953,0.464699999999953,"exp 3"
"r6335",NA,NA,4,12,17,"se","2","3",422.599999999977,0.422599999999977,"exp 3"
"r6335",NA,NA,4,12,18,"se","2","3",396.599999999977,0.396599999999977,"exp 3"
"r6335",NA,NA,5,13,1,"tu","4","3",NA,NA,"exp 3"
"r6335",NA,NA,5,13,2,"tu","4","3",270.199999999953,0.270199999999953,"exp 3"
"r6335",NA,NA,5,13,3,"tu","4","3",300.099999999977,0.300099999999977,"exp 3"
"r6335",NA,NA,5,13,4,"tu","4","3",292,0.292,"exp 3"
"r6335",NA,NA,5,13,5,"tu","4","3",386,0.386,"exp 3"
"r6335",NA,NA,5,13,6,"tu","4","3",341.900000000023,0.341900000000023,"exp 3"
"r6335",NA,NA,5,13,7,"tu","4","3",323.800000000047,0.323800000000047,"exp 3"
"r6335",NA,NA,5,13,8,"tu","4","3",365.599999999977,0.365599999999977,"exp 3"
"r6335",NA,NA,5,13,9,"tu","4","3",297.699999999953,0.297699999999953,"exp 3"
"r6335",NA,NA,5,13,10,"tu","4","3",233.599999999977,0.233599999999977,"exp 3"
"r6335",NA,NA,5,13,11,"tu","4","3",309.400000000023,0.309400000000023,"exp 3"
"r6335",NA,NA,5,13,12,"tu","4","3",289.400000000023,0.289400000000023,"exp 3"
"r6335",NA,NA,5,13,13,"tu","4","3",261.400000000023,0.261400000000023,"exp 3"
"r6335",NA,NA,5,13,14,"tu","4","3",193.400000000023,0.193400000000023,"exp 3"
"r6335",NA,NA,5,13,15,"tu","4","3",297.300000000047,0.297300000000047,"exp 3"
"r6335",NA,NA,5,13,16,"tu","4","3",349,0.349,"exp 3"
"r6335",NA,NA,5,13,17,"tu","4","3",381,0.381,"exp 3"
"r6335",NA,NA,5,13,18,"tu","4","3",386.900000000023,0.386900000000023,"exp 3"
"r6335",NA,NA,5,14,1,"mi","3","1",538.599999999977,0.538599999999977,"exp 3"
"r6335",NA,NA,5,14,2,"mi","3","1",394.5,0.3945,"exp 3"
"r6335",NA,NA,5,14,3,"mi","3","1",486.400000000023,0.486400000000023,"exp 3"
"r6335",NA,NA,5,14,4,"mi","3","1",412.199999999953,0.412199999999953,"exp 3"
"r6335",NA,NA,5,14,5,"mi","3","1",378.29999999993,0.37829999999993,"exp 3"
"r6335",NA,NA,5,14,6,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,5,14,7,"mi","3","1",390.199999999953,0.390199999999953,"exp 3"
"r6335",NA,NA,5,14,8,"mi","3","1",407.900000000023,0.407900000000023,"exp 3"
"r6335",NA,NA,5,14,9,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,5,14,10,"mi","3","1",831.900000000023,0.831900000000023,"exp 3"
"r6335",NA,NA,5,14,11,"mi","3","1",331.900000000023,0.331900000000023,"exp 3"
"r6335",NA,NA,5,14,12,"mi","3","1",395.699999999953,0.395699999999953,"exp 3"
"r6335",NA,NA,5,14,13,"mi","3","1",481.599999999977,0.481599999999977,"exp 3"
"r6335",NA,NA,5,14,14,"mi","3","1",471.699999999953,0.471699999999953,"exp 3"
"r6335",NA,NA,5,14,15,"mi","3","1",459.599999999977,0.459599999999977,"exp 3"
"r6335",NA,NA,5,14,16,"mi","3","1",839.5,0.8395,"exp 3"
"r6335",NA,NA,5,14,17,"mi","3","1",431.29999999993,0.43129999999993,"exp 3"
"r6335",NA,NA,5,14,18,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,5,15,1,"ga","1","2",NA,NA,"exp 3"
"r6335",NA,NA,5,15,2,"ga","1","2",396.899999999907,0.396899999999907,"exp 3"
"r6335",NA,NA,5,15,3,"ga","1","2",408.79999999993,0.40879999999993,"exp 3"
"r6335",NA,NA,5,15,4,"ga","1","2",420.79999999993,0.42079999999993,"exp 3"
"r6335",NA,NA,5,15,5,"ga","1","2",378.699999999953,0.378699999999953,"exp 3"
"r6335",NA,NA,5,15,6,"ga","1","2",496.599999999977,0.496599999999977,"exp 3"
"r6335",NA,NA,5,15,7,"ga","1","2",508.399999999907,0.508399999999907,"exp 3"
"r6335",NA,NA,5,15,8,"ga","1","2",584.399999999907,0.584399999999907,"exp 3"
"r6335",NA,NA,5,15,9,"ga","1","2",394.199999999953,0.394199999999953,"exp 3"
"r6335",NA,NA,5,15,10,"ga","1","2",448.29999999993,0.44829999999993,"exp 3"
"r6335",NA,NA,5,15,11,"ga","1","2",NA,NA,"exp 3"
"r6335",NA,NA,5,15,12,"ga","1","2",412,0.412,"exp 3"
"r6335",NA,NA,5,15,13,"ga","1","2",389.899999999907,0.389899999999907,"exp 3"
"r6335",NA,NA,5,15,14,"ga","1","2",523.79999999993,0.52379999999993,"exp 3"
"r6335",NA,NA,5,15,15,"ga","1","2",421.79999999993,0.42179999999993,"exp 3"
"r6335",NA,NA,5,15,16,"ga","1","2",305.699999999953,0.305699999999953,"exp 3"
"r6335",NA,NA,5,15,17,"ga","1","2",NA,NA,"exp 3"
"r6335",NA,NA,5,15,18,"ga","1","2",NA,NA,"exp 3"
"r6335",NA,NA,6,16,1,"ki","2","2",405.300000000047,0.405300000000047,"exp 3"
"r6335",NA,NA,6,16,2,"ki","2","2",457.100000000093,0.457100000000093,"exp 3"
"r6335",NA,NA,6,16,3,"ki","2","2",325.100000000093,0.325100000000093,"exp 3"
"r6335",NA,NA,6,16,4,"ki","2","2",309.100000000093,0.309100000000093,"exp 3"
"r6335",NA,NA,6,16,5,"ki","2","2",285,0.285,"exp 3"
"r6335",NA,NA,6,16,6,"ki","2","2",464.79999999993,0.46479999999993,"exp 3"
"r6335",NA,NA,6,16,7,"ki","2","2",244.70000000007,0.24470000000007,"exp 3"
"r6335",NA,NA,6,16,8,"ki","2","2",232.70000000007,0.23270000000007,"exp 3"
"r6335",NA,NA,6,16,9,"ki","2","2",308.70000000007,0.30870000000007,"exp 3"
"r6335",NA,NA,6,16,10,"ki","2","2",300.5,0.3005,"exp 3"
"r6335",NA,NA,6,16,11,"ki","2","2",380.5,0.3805,"exp 3"
"r6335",NA,NA,6,16,12,"ki","2","2",470.300000000047,0.470300000000047,"exp 3"
"r6335",NA,NA,6,16,13,"ki","2","2",338.199999999953,0.338199999999953,"exp 3"
"r6335",NA,NA,6,16,14,"ki","2","2",364.100000000093,0.364100000000093,"exp 3"
"r6335",NA,NA,6,16,15,"ki","2","2",288,0.288,"exp 3"
"r6335",NA,NA,6,16,16,"ki","2","2",228,0.228,"exp 3"
"r6335",NA,NA,6,16,17,"ki","2","2",305.90000000014,0.30590000000014,"exp 3"
"r6335",NA,NA,6,16,18,"ki","2","2",285.90000000014,0.28590000000014,"exp 3"
"r6335",NA,NA,6,17,1,"di","1","3",361.40000000014,0.36140000000014,"exp 3"
"r6335",NA,NA,6,17,2,"di","1","3",353.59999999986,0.35359999999986,"exp 3"
"r6335",NA,NA,6,17,3,"di","1","3",327.300000000047,0.327300000000047,"exp 3"
"r6335",NA,NA,6,17,4,"di","1","3",317.199999999953,0.317199999999953,"exp 3"
"r6335",NA,NA,6,17,5,"di","1","3",383.09999999986,0.38309999999986,"exp 3"
"r6335",NA,NA,6,17,6,"di","1","3",399.09999999986,0.39909999999986,"exp 3"
"r6335",NA,NA,6,17,7,"di","1","3",461,0.461,"exp 3"
"r6335",NA,NA,6,17,8,"di","1","3",NA,NA,"exp 3"
"r6335",NA,NA,6,17,9,"di","1","3",392.899999999907,0.392899999999907,"exp 3"
"r6335",NA,NA,6,17,10,"di","1","3",468.799999999814,0.468799999999814,"exp 3"
"r6335",NA,NA,6,17,11,"di","1","3",506.5,0.5065,"exp 3"
"r6335",NA,NA,6,17,12,"di","1","3",398.5,0.3985,"exp 3"
"r6335",NA,NA,6,17,13,"di","1","3",446.399999999907,0.446399999999907,"exp 3"
"r6335",NA,NA,6,17,14,"di","1","3",402.399999999907,0.402399999999907,"exp 3"
"r6335",NA,NA,6,17,15,"di","1","3",388.399999999907,0.388399999999907,"exp 3"
"r6335",NA,NA,6,17,16,"di","1","3",NA,NA,"exp 3"
"r6335",NA,NA,6,17,17,"di","1","3",578.100000000093,0.578100000000093,"exp 3"
"r6335",NA,NA,6,17,18,"di","1","3",NA,NA,"exp 3"
"r6335",NA,NA,6,18,1,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,6,18,2,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,6,18,3,"mi","3","1",603.59999999986,0.60359999999986,"exp 3"
"r6335",NA,NA,6,18,4,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,6,18,5,"mi","3","1",661.600000000093,0.661600000000093,"exp 3"
"r6335",NA,NA,6,18,6,"mi","3","1",45.3999999999069,0.0453999999999069,"exp 3"
"r6335",NA,NA,6,18,7,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,6,18,8,"mi","3","1",613.300000000047,0.613300000000047,"exp 3"
"r6335",NA,NA,6,18,10,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,6,18,11,"mi","3","1",58.8999999999069,0.0588999999999069,"exp 3"
"r6335",NA,NA,6,18,12,"mi","3","1",794.899999999907,0.794899999999907,"exp 3"
"r6335",NA,NA,6,18,13,"mi","3","1",702.800000000047,0.702800000000047,"exp 3"
"r6335",NA,NA,6,18,14,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,6,18,15,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,6,18,16,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,6,18,17,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,6,18,18,"mi","3","1",NA,NA,"exp 3"
"r6335",NA,NA,7,19,1,"po","3","2",626.100000000093,0.626100000000093,"exp 3"
"r6335",NA,NA,7,19,2,"po","3","2",315.899999999907,0.315899999999907,"exp 3"
"r6335",NA,NA,7,19,3,"po","3","2",272,0.272,"exp 3"
"r6335",NA,NA,7,19,4,"po","3","2",201.899999999907,0.201899999999907,"exp 3"
"r6335",NA,NA,7,19,5,"po","3","2",551.699999999953,0.551699999999953,"exp 3"
"r6335",NA,NA,7,19,6,"po","3","2",327.600000000093,0.327600000000093,"exp 3"
"r6335",NA,NA,7,19,7,"po","3","2",271.699999999953,0.271699999999953,"exp 3"
"r6335",NA,NA,7,19,8,"po","3","2",377.5,0.3775,"exp 3"
"r6335",NA,NA,7,19,9,"po","3","2",319.399999999907,0.319399999999907,"exp 3"
"r6335",NA,NA,7,19,10,"po","3","2",283.40000000014,0.28340000000014,"exp 3"
"r6335",NA,NA,7,19,11,"po","3","2",339.200000000186,0.339200000000186,"exp 3"
"r6335",NA,NA,7,19,12,"po","3","2",241,0.241,"exp 3"
"r6335",NA,NA,7,19,13,"po","3","2",255,0.255,"exp 3"
"r6335",NA,NA,7,19,14,"po","3","2",339,0.339,"exp 3"
"r6335",NA,NA,7,19,15,"po","3","2",224.90000000014,0.22490000000014,"exp 3"
"r6335",NA,NA,7,19,16,"po","3","2",316.90000000014,0.31690000000014,"exp 3"
"r6335",NA,NA,7,19,17,"po","3","2",282.700000000186,0.282700000000186,"exp 3"
"r6335",NA,NA,7,19,18,"po","3","2",232.600000000093,0.232600000000093,"exp 3"
"r6335",NA,NA,7,20,1,"nu","1","1",446.5,0.4465,"exp 3"
"r6335",NA,NA,7,20,2,"nu","1","1",386.300000000047,0.386300000000047,"exp 3"
"r6335",NA,NA,7,20,3,"nu","1","1",358.299999999814,0.358299999999814,"exp 3"
"r6335",NA,NA,7,20,4,"nu","1","1",422.199999999953,0.422199999999953,"exp 3"
"r6335",NA,NA,7,20,5,"nu","1","1",NA,NA,"exp 3"
"r6335",NA,NA,7,20,6,"nu","1","1",372.09999999986,0.37209999999986,"exp 3"
"r6335",NA,NA,7,20,7,"nu","1","1",371.90000000014,0.37190000000014,"exp 3"
"r6335",NA,NA,7,20,8,"nu","1","1",577.800000000047,0.577800000000047,"exp 3"
"r6335",NA,NA,7,20,9,"nu","1","1",313.799999999814,0.313799999999814,"exp 3"
"r6335",NA,NA,7,20,10,"nu","1","1",403.59999999986,0.40359999999986,"exp 3"
"r6335",NA,NA,7,20,11,"nu","1","1",353.5,0.3535,"exp 3"
"r6335",NA,NA,7,20,12,"nu","1","1",387.299999999814,0.387299999999814,"exp 3"
"r6335",NA,NA,7,20,13,"nu","1","1",351.199999999953,0.351199999999953,"exp 3"
"r6335",NA,NA,7,20,14,"nu","1","1",375,0.375,"exp 3"
"r6335",NA,NA,7,20,15,"nu","1","1",371.100000000093,0.371100000000093,"exp 3"
"r6335",NA,NA,7,20,16,"nu","1","1",343.09999999986,0.34309999999986,"exp 3"
"r6335",NA,NA,7,20,17,"nu","1","1",402.90000000014,0.40290000000014,"exp 3"
"r6335",NA,NA,7,20,18,"nu","1","1",NA,NA,"exp 3"
"r6335",NA,NA,7,21,1,"se","2","3",410.59999999986,0.41059999999986,"exp 3"
"r6335",NA,NA,7,21,2,"se","2","3",352.59999999986,0.35259999999986,"exp 3"
"r6335",NA,NA,7,21,3,"se","2","3",350.5,0.3505,"exp 3"
"r6335",NA,NA,7,21,4,"se","2","3",378.5,0.3785,"exp 3"
"r6335",NA,NA,7,21,5,"se","2","3",288.5,0.2885,"exp 3"
"r6335",NA,NA,7,21,6,"se","2","3",412.299999999814,0.412299999999814,"exp 3"
"r6335",NA,NA,7,21,7,"se","2","3",396.199999999953,0.396199999999953,"exp 3"
"r6335",NA,NA,7,21,8,"se","2","3",328.09999999986,0.32809999999986,"exp 3"
"r6335",NA,NA,7,21,9,"se","2","3",234,0.234,"exp 3"
"r6335",NA,NA,7,21,10,"se","2","3",432,0.432,"exp 3"
"r6335",NA,NA,7,21,11,"se","2","3",NA,NA,"exp 3"
"r6335",NA,NA,7,21,12,"se","2","3",423.799999999814,0.423799999999814,"exp 3"
"r6335",NA,NA,7,21,13,"se","2","3",293.699999999953,0.293699999999953,"exp 3"
"r6335",NA,NA,7,21,14,"se","2","3",303.5,0.3035,"exp 3"
"r6335",NA,NA,7,21,15,"se","2","3",373.5,0.3735,"exp 3"
"r6335",NA,NA,7,21,16,"se","2","3",299.300000000047,0.299300000000047,"exp 3"
"r6335",NA,NA,7,21,17,"se","2","3",311.199999999953,0.311199999999953,"exp 3"
"r6335",NA,NA,7,21,18,"se","2","3",NA,NA,"exp 3"
"r6335",NA,NA,8,22,1,"ga","1","2",365.199999999953,0.365199999999953,"exp 3"
"r6335",NA,NA,8,22,2,"ga","1","2",399,0.399,"exp 3"
"r6335",NA,NA,8,22,3,"ga","1","2",510.899999999907,0.510899999999907,"exp 3"
"r6335",NA,NA,8,22,4,"ga","1","2",368.699999999953,0.368699999999953,"exp 3"
"r6335",NA,NA,8,22,5,"ga","1","2",334.600000000093,0.334600000000093,"exp 3"
"r6335",NA,NA,8,22,6,"ga","1","2",522.600000000093,0.522600000000093,"exp 3"
"r6335",NA,NA,8,22,7,"ga","1","2",370.5,0.3705,"exp 3"
"r6335",NA,NA,8,22,8,"ga","1","2",366.399999999907,0.366399999999907,"exp 3"
"r6335",NA,NA,8,22,9,"ga","1","2",294.300000000047,0.294300000000047,"exp 3"
"r6335",NA,NA,8,22,10,"ga","1","2",420.40000000014,0.42040000000014,"exp 3"
"r6335",NA,NA,8,22,11,"ga","1","2",338.100000000093,0.338100000000093,"exp 3"
"r6335",NA,NA,8,22,12,"ga","1","2",400.100000000093,0.400100000000093,"exp 3"
"r6335",NA,NA,8,22,13,"ga","1","2",543.899999999907,0.543899999999907,"exp 3"
"r6335",NA,NA,8,22,14,"ga","1","2",339.899999999907,0.339899999999907,"exp 3"
"r6335",NA,NA,8,22,15,"ga","1","2",259.699999999953,0.259699999999953,"exp 3"
"r6335",NA,NA,8,22,16,"ga","1","2",489.800000000047,0.489800000000047,"exp 3"
"r6335",NA,NA,8,22,17,"ga","1","2",309.800000000047,0.309800000000047,"exp 3"
"r6335",NA,NA,8,22,18,"ga","1","2",181.800000000047,0.181800000000047,"exp 3"
"r6335",NA,NA,8,23,1,"tu","4","3",337.40000000014,0.33740000000014,"exp 3"
"r6335",NA,NA,8,23,2,"tu","4","3",245.40000000014,0.24540000000014,"exp 3"
"r6335",NA,NA,8,23,3,"tu","4","3",273.300000000047,0.273300000000047,"exp 3"
"r6335",NA,NA,8,23,4,"tu","4","3",165.200000000186,0.165200000000186,"exp 3"
"r6335",NA,NA,8,23,5,"tu","4","3",215.100000000093,0.215100000000093,"exp 3"
"r6335",NA,NA,8,23,6,"tu","4","3",163.100000000093,0.163100000000093,"exp 3"
"r6335",NA,NA,8,23,7,"tu","4","3",339,0.339,"exp 3"
"r6335",NA,NA,8,23,8,"tu","4","3",198.90000000014,0.19890000000014,"exp 3"
"r6335",NA,NA,8,23,9,"tu","4","3",164.800000000047,0.164800000000047,"exp 3"
"r6335",NA,NA,8,23,10,"tu","4","3",180.700000000186,0.180700000000186,"exp 3"
"r6335",NA,NA,8,23,11,"tu","4","3",288.600000000093,0.288600000000093,"exp 3"
"r6335",NA,NA,8,23,12,"tu","4","3",230.5,0.2305,"exp 3"
"r6335",NA,NA,8,23,13,"tu","4","3",140.5,0.1405,"exp 3"
"r6335",NA,NA,8,23,14,"tu","4","3",184.5,0.1845,"exp 3"
"r6335",NA,NA,8,23,15,"tu","4","3",206.300000000047,0.206300000000047,"exp 3"
"r6335",NA,NA,8,23,16,"tu","4","3",288.300000000047,0.288300000000047,"exp 3"
"r6335",NA,NA,8,23,17,"tu","4","3",262.199999999953,0.262199999999953,"exp 3"
"r6335",NA,NA,8,23,18,"tu","4","3",221.90000000014,0.22190000000014,"exp 3"
"r6335",NA,NA,8,24,1,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,2,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,3,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,4,"za","4","1",831.399999999907,0.831399999999907,"exp 3"
"r6335",NA,NA,8,24,5,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,6,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,7,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,8,"za","4","1",585.09999999986,0.58509999999986,"exp 3"
"r6335",NA,NA,8,24,9,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,10,"za","4","1",618.899999999907,0.618899999999907,"exp 3"
"r6335",NA,NA,8,24,11,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,12,"za","4","1",34.8000000000466,0.0348000000000466,"exp 3"
"r6335",NA,NA,8,24,13,"za","4","1",94.6999999999534,0.0946999999999534,"exp 3"
"r6335",NA,NA,8,24,14,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,15,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,16,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,17,"za","4","1",NA,NA,"exp 3"
"r6335",NA,NA,8,24,18,"za","4","1",NA,NA,"exp 3"
"o9926",NA,NA,1,1,1,"po","3","2",413.700000000001,0.413700000000001,"exp 3"
"o9926",NA,NA,1,1,2,"po","3","2",337.600000000002,0.337600000000002,"exp 3"
"o9926",NA,NA,1,1,3,"po","3","2",447.599999999999,0.447599999999999,"exp 3"
"o9926",NA,NA,1,1,4,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,5,"po","3","2",369.400000000001,0.369400000000001,"exp 3"
"o9926",NA,NA,1,1,6,"po","3","2",299.300000000003,0.299300000000003,"exp 3"
"o9926",NA,NA,1,1,7,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,8,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,9,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,10,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,11,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,12,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,13,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,14,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,15,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,16,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,17,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,1,18,"po","3","2",NA,NA,"exp 3"
"o9926",NA,NA,1,2,1,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,2,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,4,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,5,"ro","2","1",921.600000000006,0.921600000000006,"exp 3"
"o9926",NA,NA,1,2,6,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,7,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,8,"ro","2","1",293.5,0.2935,"exp 3"
"o9926",NA,NA,1,2,9,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,10,"ro","2","1",231.199999999997,0.231199999999997,"exp 3"
"o9926",NA,NA,1,2,11,"ro","2","1",331.100000000006,0.331100000000006,"exp 3"
"o9926",NA,NA,1,2,12,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,13,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,15,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,16,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,17,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,2,18,"ro","2","1",NA,NA,"exp 3"
"o9926",NA,NA,1,3,1,"tu","4","3",482.299999999988,0.482299999999988,"exp 3"
"o9926",NA,NA,1,3,2,"tu","4","3",338.399999999994,0.338399999999994,"exp 3"
"o9926",NA,NA,1,3,3,"tu","4","3",336.199999999983,0.336199999999983,"exp 3"
"o9926",NA,NA,1,3,4,"tu","4","3",312.099999999977,0.312099999999977,"exp 3"
"o9926",NA,NA,1,3,5,"tu","4","3",NA,NA,"exp 3"
"o9926",NA,NA,1,3,6,"tu","4","3",NA,NA,"exp 3"
"o9926",NA,NA,1,3,7,"tu","4","3",352,0.352,"exp 3"
"o9926",NA,NA,1,3,8,"tu","4","3",313.699999999983,0.313699999999983,"exp 3"
"o9926",NA,NA,1,3,9,"tu","4","3",525.699999999983,0.525699999999983,"exp 3"
"o9926",NA,NA,1,3,10,"tu","4","3",517.599999999977,0.517599999999977,"exp 3"
"o9926",NA,NA,1,3,11,"tu","4","3",NA,NA,"exp 3"
"o9926",NA,NA,1,3,12,"tu","4","3",NA,NA,"exp 3"
"o9926",NA,NA,1,3,13,"tu","4","3",353.5,0.3535,"exp 3"
"o9926",NA,NA,1,3,14,"tu","4","3",NA,NA,"exp 3"
"o9926",NA,NA,1,3,15,"tu","4","3",565.399999999994,0.565399999999994,"exp 3"
"o9926",NA,NA,1,3,16,"tu","4","3",345,0.345,"exp 3"
"o9926",NA,NA,1,3,17,"tu","4","3",641,0.641,"exp 3"
"o9926",NA,NA,1,3,18,"tu","4","3",342.899999999994,0.342899999999994,"exp 3"
"o9926",NA,NA,2,4,1,"be","4","2",NA,NA,"exp 3"
"o9926",NA,NA,2,4,2,"be","4","2",NA,NA,"exp 3"
"o9926",NA,NA,2,4,3,"be","4","2",394.5,0.3945,"exp 3"
"o9926",NA,NA,2,4,4,"be","4","2",496.399999999994,0.496399999999994,"exp 3"
"o9926",NA,NA,2,4,5,"be","4","2",382.5,0.3825,"exp 3"
"o9926",NA,NA,2,4,6,"be","4","2",488.399999999994,0.488399999999994,"exp 3"
"o9926",NA,NA,2,4,7,"be","4","2",NA,NA,"exp 3"
"o9926",NA,NA,2,4,8,"be","4","2",316.199999999983,0.316199999999983,"exp 3"
