"subject","block","trial","target_num","target","tgt_word","tgt_pos","detect","rt","rt_secs","rt_sc"
"m3012",8,24,13,"la",3,3,1,396.699999999953,0.396699999999953,-0.371515606601301
"m3012",8,24,14,"la",3,3,1,296.5,0.2965,-0.953272825898828
"m3012",8,24,15,"la",3,3,1,348.5,0.3485,-0.651362891732305
"m3012",8,24,16,"la",3,3,1,332.399999999907,0.332399999999907,-0.744838852119019
"m3012",8,24,17,"la",3,3,1,318.199999999953,0.318199999999953,-0.827283487987302
"m3012",8,24,18,"la",3,3,0,NA,NA,NA
"m6318",1,1,1,"be",4,2,0,NA,NA,NA
"m6318",1,1,2,"be",4,2,0,NA,NA,NA
"m6318",1,1,3,"be",4,2,1,757.200000000012,0.757200000000012,1.72153307161119
"m6318",1,1,4,"be",4,2,1,475.100000000006,0.475100000000006,0.0836716787577649
"m6318",1,1,5,"be",4,2,0,NA,NA,NA
"m6318",1,1,6,"be",4,2,0,NA,NA,NA
"m6318",1,1,7,"be",4,2,0,NA,NA,NA
"m6318",1,1,8,"be",4,2,0,NA,NA,NA
"m6318",1,1,9,"be",4,2,0,NA,NA,NA
"m6318",1,1,10,"be",4,2,1,444.600000000006,0.444600000000006,-0.0934101095514458
"m6318",1,1,11,"be",4,2,0,NA,NA,NA
"m6318",1,1,12,"be",4,2,0,NA,NA,NA
"m6318",1,1,13,"be",4,2,1,372.400000000009,0.372400000000009,-0.512600441221101
"m6318",1,1,14,"be",4,2,0,NA,NA,NA
"m6318",1,1,15,"be",4,2,0,NA,NA,NA
"m6318",1,1,16,"be",4,2,0,NA,NA,NA
"m6318",1,1,17,"be",4,2,0,NA,NA,NA
"m6318",1,1,18,"be",4,2,0,NA,NA,NA
"m6318",1,2,1,"nu",1,1,1,485.399999999994,0.485399999999994,0.143473069563757
"m6318",1,2,3,"nu",1,1,1,711.299999999988,0.711299999999988,1.45503949510637
"m6318",1,2,4,"nu",1,1,1,821.199999999983,0.821199999999983,2.09311452904674
"m6318",1,2,5,"nu",1,1,1,445.100000000006,0.445100000000006,-0.0905071294152293
"m6318",1,2,6,"nu",1,1,1,361,0.361,-0.578788388326891
"m6318",1,2,7,"nu",1,1,1,433,0.433,-0.160759248711705
"m6318",1,2,8,"nu",1,1,1,614.899999999994,0.614899999999994,0.895344924843848
"m6318",1,2,9,"nu",1,1,1,346.699999999983,0.346699999999983,-0.661813620222784
"m6318",1,2,10,"nu",1,1,1,520.699999999983,0.520699999999983,0.348423467180582
"m6318",1,2,11,"nu",1,1,1,556.5,0.5565,0.556276844933788
"m6318",1,2,12,"nu",1,1,1,666.399999999994,0.666399999999994,1.19435187887415
"m6318",1,2,13,"nu",1,1,1,862.399999999994,0.862399999999994,2.33232009227105
"m6318",1,2,14,"nu",1,1,0,NA,NA,NA
"m6318",1,2,15,"nu",1,1,1,552.199999999983,0.552199999999983,0.531311215762226
"m6318",1,2,16,"nu",1,1,1,542.199999999983,0.542199999999983,0.473251613037895
"m6318",1,2,17,"nu",1,1,1,462,0.462,0.00761359918885599
"m6318",1,2,18,"nu",1,1,0,NA,NA,NA
"m6318",1,3,1,"tu",4,3,1,501.699999999983,0.501699999999983,0.238110222004353
"m6318",1,3,2,"tu",4,3,1,121.600000000006,0.121600000000006,-1.96873527754735
"m6318",1,3,3,"tu",4,3,1,245.600000000006,0.245600000000006,-1.24879620376564
"m6318",1,3,4,"tu",4,3,1,41.5,0.0415,-2.43379269536928
"m6318",1,3,5,"tu",4,3,1,155.399999999994,0.155399999999994,-1.77249382033918
"m6318",1,3,6,"tu",4,3,1,511.399999999994,0.511399999999994,0.294428036647018
"m6318",1,3,7,"tu",4,3,1,287.199999999983,0.287199999999983,-1.00726825643256
"m6318",1,3,8,"tu",4,3,1,243.100000000006,0.243100000000006,-1.26331110444672
"m6318",1,3,9,"tu",4,3,1,257.100000000006,0.257100000000006,-1.18202766063266
"m6318",1,3,10,"tu",4,3,1,184.899999999994,0.184899999999994,-1.6012179923024
"m6318",1,3,11,"tu",4,3,1,228.899999999994,0.228899999999994,-1.34575574031534
"m6318",1,3,12,"tu",4,3,1,162.899999999994,0.162899999999994,-1.72894911829593
"m6318",1,3,13,"tu",4,3,1,128.699999999983,0.128699999999983,-1.92751295961321
"m6318",1,3,14,"tu",4,3,1,308.799999999988,0.308799999999988,-0.88185951454797
"m6318",1,3,15,"tu",4,3,1,66.7000000000116,0.0667000000000116,-2.2874824965039
"m6318",1,3,16,"tu",4,3,1,804.5,0.8045,1.99615499249721
"m6318",1,3,17,"tu",4,3,1,146.299999999988,0.146299999999988,-1.82532805881836
"m6318",1,3,18,"tu",4,3,1,34.2999999999884,0.0342999999999884,-2.47559560933086
"m6318",2,4,1,"di",1,3,1,247.899999999994,0.247899999999994,-1.23544249513911
"m6318",2,4,2,"di",1,3,1,271.899999999994,0.271899999999994,-1.09609944860072
"m6318",2,4,3,"di",1,3,1,221.799999999988,0.221799999999988,-1.38697805824965
"m6318",2,4,4,"di",1,3,1,107.700000000012,0.107700000000012,-2.04943812533414
"m6318",2,4,5,"di",1,3,1,277.700000000012,0.277700000000012,-1.0624248790205
"m6318",2,4,6,"di",1,3,1,229.599999999977,0.229599999999977,-1.34169156812474
"m6318",2,4,7,"di",1,3,1,83.5,0.0835,-2.18994236392709
"m6318",2,4,8,"di",1,3,1,65.2999999999884,0.0652999999999884,-2.29561084088544
"m6318",2,4,9,"di",1,3,1,159.200000000012,0.159200000000012,-1.75043117130383
"m6318",2,4,10,"di",1,3,1,299.299999999988,0.299299999999988,-0.937016137136085
"m6318",2,4,11,"di",1,3,1,208.900000000023,0.208900000000023,-1.46187494576384
"m6318",2,4,12,"di",1,3,1,332.900000000023,0.332900000000023,-0.741935871982129
"m6318",2,4,13,"di",1,3,1,348.799999999988,0.348799999999988,-0.649621103650645
"m6318",2,4,14,"di",1,3,1,304.799999999988,0.304799999999988,-0.905083355637703
"m6318",2,4,15,"di",1,3,1,242.699999999953,0.242699999999953,-1.265633488556
"m6318",2,4,16,"di",1,3,1,106.699999999953,0.106699999999953,-2.05524408560691
"m6318",2,4,17,"di",1,3,1,112.599999999977,0.112599999999977,-2.02098891999942
"m6318",2,4,18,"di",1,3,1,694.399999999965,0.694399999999965,1.35691876650211
"m6318",2,5,1,"ga",1,2,1,450.299999999988,0.450299999999988,-0.0603161359986813
"m6318",2,5,2,"ga",1,2,1,164.099999999977,0.164099999999977,-1.72198196596911
"m6318",2,5,3,"ga",1,2,1,132.100000000035,0.132100000000035,-1.90777269468663
"m6318",2,5,4,"ga",1,2,1,117.800000000047,0.117800000000047,-1.99079792658236
"m6318",2,5,5,"ga",1,2,1,371.800000000047,0.371800000000047,-0.51608401738434
"m6318",2,5,6,"ga",1,2,1,511.700000000012,0.511700000000012,0.296169824728853
"m6318",2,5,7,"ga",1,2,1,159.599999999977,0.159599999999977,-1.74810878719506
"m6318",2,5,8,"ga",1,2,1,419.600000000035,0.419600000000035,-0.238559116362106
"m6318",2,5,9,"ga",1,2,1,139.599999999977,0.139599999999977,-1.86422799264372
"m6318",2,5,10,"ga",1,2,1,233.400000000023,0.233400000000023,-1.31962891908923
"m6318",2,5,11,"ga",1,2,1,311.299999999988,0.311299999999988,-0.867344613866888
"m6318",2,5,12,"ga",1,2,1,53.2000000000116,0.0532000000000116,-2.36586296018174
"m6318",2,5,13,"ga",1,2,1,165.099999999977,0.165099999999977,-1.71617600569668
"m6318",2,5,14,"ga",1,2,1,361,0.361,-0.578788388326891
"m6318",2,5,15,"ga",1,2,1,281,0.281,-1.04326521012154
"m6318",2,5,16,"ga",1,2,1,486.900000000023,0.486900000000023,0.152182009972575
"m6318",2,5,17,"ga",1,2,1,298.900000000023,0.298900000000023,-0.939338521244855
"m6318",2,5,18,"ga",1,2,1,162.799999999988,0.162799999999988,-1.72952971432321
"m6318",2,6,1,"mi",3,1,1,836.5,0.8365,2.18194572121507
"m6318",2,6,2,"mi",3,1,1,388.400000000023,0.388400000000023,-0.419705076862089
"m6318",2,6,3,"mi",3,1,1,408.400000000023,0.408400000000023,-0.303585871413427
"m6318",2,6,4,"mi",3,1,1,350.200000000012,0.350200000000012,-0.641492759269099
"m6318",2,6,5,"mi",3,1,1,300,0.3,-0.932951964945312
"m6318",2,6,6,"mi",3,1,1,536.099999999977,0.536099999999977,0.437835255376018
"m6318",2,6,7,"mi",3,1,0,NA,NA,NA
"m6318",2,6,8,"mi",3,1,1,353.899999999965,0.353899999999965,-0.620010706261369
"m6318",2,6,9,"mi",3,1,1,589.799999999988,0.589799999999988,0.749615322005742
"m6318",2,6,10,"mi",3,1,1,305.899999999965,0.305899999999965,-0.89869679933816
"m6318",2,6,11,"mi",3,1,1,221.799999999988,0.221799999999988,-1.38697805824965
"m6318",2,6,12,"mi",3,1,1,381.799999999988,0.381799999999988,-0.458024414660351
"m6318",2,6,13,"mi",3,1,1,331.599999999977,0.331599999999977,-0.749483620336559
"m6318",2,6,14,"mi",3,1,1,457.5,0.4575,-0.0185132220370931
"m6318",2,6,15,"mi",3,1,1,445.5,0.4455,-0.0881847453062908
"m6318",2,6,16,"mi",3,1,1,553.299999999988,0.553299999999988,0.537697772061932
"m6318",2,6,17,"mi",3,1,1,777.199999999953,0.777199999999953,1.83765227705951
"m6318",2,6,18,"mi",3,1,1,469,0.469,0.048255321095888
"m6318",3,7,1,"po",3,2,1,576.799999999988,0.576799999999988,0.674137838464111
"m6318",3,7,2,"po",3,2,1,298.699999999953,0.298699999999953,-0.940499713299749
"m6318",3,7,3,"po",3,2,1,622.5,0.6225,0.939470222914375
"m6318",3,7,4,"po",3,2,1,120.700000000012,0.120700000000012,-1.9739606417925
"m6318",3,7,5,"po",3,2,1,118.399999999965,0.118399999999965,-1.98731435041937
"m6318",3,7,6,"po",3,2,1,62.4000000000233,0.0624000000000233,-2.31244812567529
"m6318",3,7,7,"po",3,2,1,46.0999999999767,0.0460999999999767,-2.40708527811622
"m6318",3,7,8,"po",3,2,1,336.100000000035,0.336100000000035,-0.723356799110273
"m6318",3,7,9,"po",3,2,1,70.1000000000349,0.0701000000000349,-2.26774223157749
"m6318",3,7,10,"po",3,2,1,505.799999999988,0.505799999999988,0.261914659121358
"m6318",3,7,11,"po",3,2,1,249.699999999953,0.249699999999953,-1.22499176664897
"m6318",3,7,12,"po",3,2,1,183.700000000012,0.183700000000012,-1.60818514462922
"m6318",3,7,13,"po",3,2,1,397.5,0.3975,-0.366870838383081
"m6318",3,7,14,"po",3,2,1,401.299999999988,0.401299999999988,-0.344808189347905
"m6318",3,7,15,"po",3,2,1,263.5,0.2635,-1.14486951488912
"m6318",3,7,16,"po",3,2,1,227.199999999953,0.227199999999953,-1.35562587277872
"m6318",3,7,17,"po",3,2,1,281.299999999988,0.281299999999988,-1.04152342203988
"m6318",3,7,18,"po",3,2,1,191.200000000012,0.191200000000012,-1.56464044258597
"m6318",3,8,1,"la",3,3,1,63,0.063,-2.30896454951197
"m6318",3,8,2,"la",3,3,1,10.9000000000233,0.0109000000000233,-2.6114550797056
"m6318",3,8,3,"la",3,3,1,112.900000000023,0.112900000000023,-2.01924713191742
"m6318",3,8,4,"la",3,3,1,254.799999999988,0.254799999999988,-1.19538136925936
"m6318",3,8,5,"la",3,3,1,250.799999999988,0.250799999999988,-1.21860521034909
"m6318",3,8,6,"la",3,3,1,302.600000000035,0.302600000000035,-0.917856468236783
"m6318",3,8,7,"la",3,3,1,272.5,0.2725,-1.09261587243722
"m6318",3,8,8,"la",3,3,1,366.400000000023,0.366400000000023,-0.547436202855619
"m6318",3,8,9,"la",3,3,1,222.299999999988,0.222299999999988,-1.38407507811344
"m6318",3,8,10,"la",3,3,1,138.299999999988,0.138299999999988,-1.87177574099782
"m6318",3,8,11,"la",3,3,1,112.099999999977,0.112099999999977,-2.02389190013563
"m6318",3,8,12,"la",3,3,1,228.200000000012,0.228200000000012,-1.34981991250594
"m6318",3,8,13,"la",3,3,1,138,0.138,-1.87351752907948
"m6318",3,8,14,"la",3,3,1,129.899999999907,0.129899999999907,-1.92054580728673
"m6318",3,8,15,"la",3,3,1,150,0.15,-1.80384600581028
"m6318",3,8,16,"la",3,3,1,181.70000000007,0.18170000000007,-1.61979706517375
"m6318",3,8,17,"la",3,3,1,125.600000000093,0.125600000000093,-1.94551143645711
"m6318",3,8,18,"la",3,3,1,267.5,0.2675,-1.12164567379939
"m6318",3,9,1,"ro",2,1,0,NA,NA,NA
"m6318",3,9,2,"ro",2,1,0,NA,NA,NA
"m6318",3,9,3,"ro",2,1,1,839.20000000007,0.83920000000007,2.19762181395104
"m6318",3,9,4,"ro",2,1,0,NA,NA,NA
"m6318",3,9,6,"ro",2,1,0,NA,NA,NA
"m6318",3,9,7,"ro",2,1,0,NA,NA,NA
"m6318",3,9,8,"ro",2,1,1,282.599999999977,0.282599999999977,-1.03397567368578
"m6318",3,9,9,"ro",2,1,0,NA,NA,NA
"m6318",3,9,10,"ro",2,1,1,340.400000000023,0.340400000000023,-0.69839116993888
"m6318",3,9,11,"ro",2,1,1,568.300000000047,0.568300000000047,0.624787176148772
"m6318",3,9,12,"ro",2,1,0,NA,NA,NA
"m6318",3,9,13,"ro",2,1,0,NA,NA,NA
"m6318",3,9,15,"ro",2,1,0,NA,NA,NA
"m6318",3,9,16,"ro",2,1,0,NA,NA,NA
"m6318",3,9,18,"ro",2,1,0,NA,NA,NA
"m6318",4,10,2,"ga",1,2,1,271.400000000023,0.271400000000023,-1.09900242873677
"m6318",4,10,3,"ga",1,2,1,419.300000000047,0.419300000000047,-0.240300904443766
"m6318",4,10,4,"ga",1,2,1,303.300000000047,0.303300000000047,-0.91379229604601
"m6318",4,10,5,"ga",1,2,1,253.099999999977,0.253099999999977,-1.20525150172256
"m6318",4,10,6,"ga",1,2,1,219,0.219,-1.4032347470124
"m6318",4,10,7,"ga",1,2,1,166.79999999993,0.16679999999993,-1.70630587323381
"m6318",4,10,8,"ga",1,2,1,290.79999999993,0.29079999999993,-0.986366799452104
"m6318",4,10,9,"ga",1,2,1,460.79999999993,0.46079999999993,0.000646446861529695
"m6318",4,10,10,"ga",1,2,1,394.699999999953,0.394699999999953,-0.383127527146167
"m6318",4,10,11,"ga",1,2,1,414.599999999977,0.414599999999977,-0.267588917724608
"m6318",4,10,12,"ga",1,2,1,182.5,0.1825,-1.61515229695621
"m6318",4,10,13,"ga",1,2,1,256.400000000023,0.256400000000023,-1.18609183282326
"m6318",4,10,14,"ga",1,2,1,278.29999999993,0.27829999999993,-1.05894130285752
"m6318",4,10,15,"ga",1,2,1,328.199999999953,0.328199999999953,-0.769223885262971
"m6318",4,10,16,"ga",1,2,1,236.199999999953,0.236199999999953,-1.30337223032682
"m6318",4,10,17,"ga",1,2,1,252,0.252,-1.2116380580221
"m6318",4,10,18,"ga",1,2,1,228,0.228,-1.3509811045605
"m6318",4,11,1,"ro",2,1,1,415.5,0.4155,-0.262363553479285
"m6318",4,11,2,"ro",2,1,1,617.29999999993,0.61729999999993,0.909279229497316
"m6318",4,11,3,"ro",2,1,1,621.29999999993,0.62129999999993,0.932503070587049
"m6318",4,11,4,"ro",2,1,1,727.199999999953,0.727199999999953,1.54735426343785
"m6318",4,11,5,"ro",2,1,1,707.099999999977,0.707099999999977,1.43065446196208
"m6318",4,11,6,"ro",2,1,1,461,0.461,0.00180763891642285
"m6318",4,11,7,"ro",2,1,1,546.899999999907,0.546899999999907,0.500539626317889
"m6318",4,11,8,"ro",2,1,1,646.899999999907,0.646899999999907,1.0811356535612
"m6318",4,11,9,"ro",2,1,1,618.899999999907,0.618899999999907,0.918568765933075
"m6318",4,11,10,"ro",2,1,1,558.699999999953,0.558699999999953,0.569049957532867
"m6318",4,11,11,"ro",2,1,1,530.599999999977,0.530599999999977,0.405902473877635
"m6318",4,11,12,"ro",2,1,1,552.599999999977,0.552599999999977,0.533633599871164
"m6318",4,11,13,"ro",2,1,1,692.599999999977,0.692599999999977,1.3464680380118
"m6318",4,11,14,"ro",2,1,1,568.599999999977,0.568599999999977,0.626528964230095
"m6318",4,11,15,"ro",2,1,1,520.5,0.5205,0.347262275126195
"m6318",4,11,16,"ro",2,1,1,596.300000000047,0.596300000000047,0.7873540637769
"m6318",4,11,17,"ro",2,1,1,624.099999999977,0.624099999999977,0.948759759350134
"m6318",4,11,18,"ro",2,1,1,834.099999999977,0.834099999999977,2.16801141656109
"m6318",4,12,1,"se",2,3,0,NA,NA,NA
"m6318",4,12,2,"se",2,3,1,483.800000000047,0.483800000000047,0.134183533128171
"m6318",4,12,3,"se",2,3,1,431.699999999953,0.431699999999953,-0.168306997066141
"m6318",4,12,4,"se",2,3,1,269.699999999953,0.269699999999953,-1.10887256120031
"m6318",4,12,5,"se",2,3,1,125.5,0.1255,-1.9460920324849
"m6318",4,12,6,"se",2,3,1,459.400000000023,0.459400000000023,-0.00748189751933664
"m6318",4,12,7,"se",2,3,1,479.400000000023,0.479400000000023,0.108637307929326
"m6318",4,12,8,"se",2,3,1,409.300000000047,0.409300000000047,-0.298360507168097
"m6318",4,12,9,"se",2,3,1,461.20000000007,0.46120000000007,0.00296883097131601
"m6318",4,12,10,"se",2,3,1,319,0.319,-0.822638719769083
"m6318",4,12,11,"se",2,3,1,482.900000000023,0.482900000000023,0.128958168882842
"m6318",4,12,12,"se",2,3,1,350.900000000023,0.350900000000023,-0.637428587078332
"m6318",4,12,13,"se",2,3,1,330.70000000007,0.33070000000007,-0.754708984581209
"m6318",4,12,14,"se",2,3,1,374.600000000093,0.374600000000093,-0.49982732862126
"m6318",4,12,15,"se",2,3,1,332.600000000093,0.332600000000093,-0.743677660063452
"m6318",4,12,16,"se",2,3,1,346.599999999977,0.346599999999977,-0.662394216250062
"m6318",4,12,17,"se",2,3,1,256.5,0.2565,-1.18551123679615
"m6318",4,12,18,"se",2,3,1,406.300000000047,0.406300000000047,-0.315778387985397
"m6318",5,13,1,"ki",2,2,1,332.099999999977,0.332099999999977,-0.746580640200342
"m6318",5,13,2,"ki",2,2,1,256,0.256,-1.18841421693237
"m6318",5,13,3,"ki",2,2,1,305.800000000047,0.305800000000047,-0.899277395364927
"m6318",5,13,4,"ki",2,2,1,301.800000000047,0.301800000000047,-0.92250123645466
"m6318",5,13,5,"ki",2,2,1,265.70000000007,0.26570000000007,-1.13209640228936
"m6318",5,13,6,"ki",2,2,1,367.5,0.3675,-0.541049646556076
"m6318",5,13,7,"ki",2,2,1,199.400000000023,0.199400000000023,-1.51703156835195
"m6318",5,13,8,"ki",2,2,1,483.400000000023,0.483400000000023,0.131861149019059
"m6318",5,13,9,"ki",2,2,1,383.400000000023,0.383400000000023,-0.448734878224255
"m6318",5,13,10,"ki",2,2,1,355.400000000023,0.355400000000023,-0.611301765852383
"m6318",5,13,11,"ki",2,2,1,305.300000000047,0.305300000000047,-0.902180375501144
"m6318",5,13,12,"ki",2,2,1,237.20000000007,0.23720000000007,-1.29756627005371
"m6318",5,13,13,"ki",2,2,1,291.20000000007,0.29120000000007,-0.984044415342318
"m6318",5,13,14,"ki",2,2,1,231,0.231,-1.3335632237432
"m6318",5,13,15,"ki",2,2,1,356.900000000023,0.356900000000023,-0.602592825443733
"m6318",5,13,16,"ki",2,2,1,360.800000000047,0.360800000000047,-0.579949580381105
"m6318",5,13,17,"ki",2,2,1,292.800000000047,0.292800000000047,-0.974754878906558
"m6318",5,13,18,"ki",2,2,1,508.699999999953,0.508699999999953,0.278751943911211
"m6318",5,14,1,"nu",1,1,1,664.400000000023,0.664400000000023,1.18273995832946
"m6318",5,14,2,"nu",1,1,1,452.400000000023,0.452400000000023,-0.0481236194263686
"m6318",5,14,4,"nu",1,1,1,456.099999999977,0.456099999999977,-0.0266415664186331
"m6318",5,14,5,"nu",1,1,1,502.099999999977,0.502099999999977,0.240432606113291
"m6318",5,14,6,"nu",1,1,1,302,0.302,-0.921340044400446
"m6318",5,14,7,"nu",1,1,1,342,0.342,-0.689101633503121
"m6318",5,14,8,"nu",1,1,1,459.699999999953,0.459699999999953,-0.00574010943801323
"m6318",5,14,9,"nu",1,1,1,579.699999999953,0.579699999999953,0.690975123253963
"m6318",5,14,10,"nu",1,1,1,437.400000000023,0.437400000000023,-0.135213023512866
"m6318",5,14,11,"nu",1,1,1,731.400000000023,0.731400000000023,1.57173929658248
"m6318",5,14,12,"nu",1,1,1,405.199999999953,0.405199999999953,-0.322164944285619
"m6318",5,14,13,"nu",1,1,0,NA,NA,NA
"m6318",5,14,16,"nu",1,1,1,840.900000000023,0.840900000000023,2.20749194641391
"m6318",5,14,18,"nu",1,1,1,704.900000000023,0.704900000000023,1.417881349363
"m6318",5,15,1,"tu",4,3,1,352.5,0.3525,-0.628139050642573
"m6318",5,15,2,"tu",4,3,1,152.400000000023,0.152400000000023,-1.78991170115631
"m6318",5,15,3,"tu",4,3,1,206.199999999953,0.206199999999953,-1.47755103849981
"m6318",5,15,4,"tu",4,3,1,294.099999999977,0.294099999999977,-0.967207130552801
"m6318",5,15,5,"tu",4,3,1,228.099999999977,0.228099999999977,-1.35040050853339
"m6318",5,15,6,"tu",4,3,0,NA,NA,NA
"m6318",5,15,7,"tu",4,3,1,109.900000000023,0.109900000000023,-2.03666501273472
"m6318",5,15,8,"tu",4,3,1,120,0.12,-1.97802481398328
"m6318",5,15,9,"tu",4,3,1,107.79999999993,0.10779999999993,-2.04885752930737
"m6318",5,15,10,"tu",4,3,1,195.79999999993,0.19579999999993,-1.53793302533325
"m6318",5,15,11,"tu",4,3,1,103.699999999953,0.103699999999953,-2.07266196642421
"m6318",5,15,12,"tu",4,3,1,147.599999999977,0.147599999999977,-1.81778031046426
"m6318",5,15,13,"tu",4,3,1,159.599999999977,0.159599999999977,-1.74810878719506
"m6318",5,15,14,"tu",4,3,1,163.5,0.1635,-1.72546554213244
"m6318",5,15,15,"tu",4,3,1,211.5,0.2115,-1.44677944905565
"m6318",5,15,16,"tu",4,3,1,143.199999999953,0.143199999999953,-1.8433265356631
"m6318",5,15,17,"tu",4,3,1,335.099999999977,0.335099999999977,-0.729162759383043
"m6318",5,15,18,"tu",4,3,1,373.099999999977,0.373099999999977,-0.508536269030584
"m6318",6,16,1,"ki",2,2,1,384.5,0.3845,-0.442348321924712
"m6318",6,16,2,"ki",2,2,1,492.5,0.4925,0.184695387498067
"m6318",6,16,3,"ki",2,2,1,200.5,0.2005,-1.51064501205241
"m6318",6,16,4,"ki",2,2,1,144.29999999993,0.14429999999993,-1.83693997936356
"m6318",6,16,5,"ki",2,2,1,176.29999999993,0.17629999999993,-1.6511492506457
"m6318",6,16,6,"ki",2,2,1,484.199999999953,0.484199999999953,0.136505917236599
"m6318",6,16,7,"ki",2,2,1,504.099999999977,0.504099999999977,0.252044526658158
"m6318",6,16,8,"ki",2,2,1,276,0.276,-1.07229501148371
"m6318",6,16,9,"ki",2,2,1,408,0.408,-0.305908255522533
"m6318",6,16,10,"ki",2,2,1,511.900000000023,0.511900000000023,0.297331016783403
"m6318",6,16,11,"ki",2,2,1,255.699999999953,0.255699999999953,-1.19015600501437
"m6318",6,16,12,"ki",2,2,1,217.70000000007,0.21770000000007,-1.41078249536615
"m6318",6,16,13,"ki",2,2,1,325.70000000007,0.32570000000007,-0.783738785943374
"m6318",6,16,14,"ki",2,2,1,239.5,0.2395,-1.28421256142752
"m6318",6,16,15,"ki",2,2,1,315.400000000023,0.315400000000023,-0.843540176749709
"m6318",6,16,16,"ki",2,2,1,271.300000000047,0.271300000000047,-1.09958302476387
"m6318",6,16,17,"ki",2,2,1,389.199999999953,0.389199999999953,-0.41506030864455
"m6318",6,16,18,"ki",2,2,1,481.20000000007,0.48120000000007,0.119088036419979
"m6318",6,17,1,"se",2,3,0,NA,NA,NA
"m6318",6,17,2,"se",2,3,1,532.800000000047,0.532800000000047,0.418675586477395
"m6318",6,17,3,"se",2,3,1,330.800000000047,0.330800000000047,-0.754128388554099
"m6318",6,17,4,"se",2,3,1,166.600000000093,0.166600000000093,-1.70746706528735
"m6318",6,17,5,"se",2,3,1,100.600000000093,0.100600000000093,-2.09066044326794
"m6318",6,17,6,"se",2,3,1,320.40000000014,0.32040000000014,-0.814510375386864
"m6318",6,17,7,"se",2,3,1,424.300000000047,0.424300000000047,-0.2112711030816
"m6318",6,17,8,"se",2,3,1,260.40000000014,0.26040000000014,-1.16286799173285
"m6318",6,17,9,"se",2,3,1,390.199999999953,0.390199999999953,-0.409254348372116
"m6318",6,17,10,"se",2,3,1,372.199999999953,0.372199999999953,-0.513761633275913
"m6318",6,17,11,"se",2,3,1,296,0.296,-0.956175806035045
"m6318",6,17,12,"se",2,3,1,284,0.284,-1.02584732930424
"m6318",6,17,13,"se",2,3,1,217.899999999907,0.217899999999907,-1.40962130331261
"m6318",6,17,14,"se",2,3,1,235.699999999953,0.235699999999953,-1.30627521046304
"m6318",6,17,15,"se",2,3,1,705.59999999986,0.70559999999986,1.42194552155276
"m6318",6,17,16,"se",2,3,1,423.5,0.4235,-0.21591587129982
"m6318",6,17,17,"se",2,3,1,475.300000000047,0.475300000000047,0.0848328708124897
"m6318",6,17,18,"se",2,3,0,NA,NA,NA
"m6318",6,18,1,"za",4,1,0,NA,NA,NA
"m6318",6,18,2,"za",4,1,0,NA,NA,NA
"m6318",6,18,3,"za",4,1,0,NA,NA,NA
"m6318",6,18,4,"za",4,1,1,768.899999999907,0.768899999999907,1.78946280679805
"m6318",6,18,5,"za",4,1,0,NA,NA,NA
"m6318",6,18,6,"za",4,1,0,NA,NA,NA
"m6318",6,18,7,"za",4,1,0,NA,NA,NA
"m6318",6,18,8,"za",4,1,1,602.59999999986,0.60259999999986,0.823931613492142
"m6318",6,18,9,"za",4,1,1,112.399999999907,0.112399999999907,-2.02215011205431
"m6318",6,18,10,"za",4,1,1,628.399999999907,0.628399999999907,0.97372538852119
"m6318",6,18,11,"za",4,1,0,NA,NA,NA
"m6318",6,18,12,"za",4,1,0,NA,NA,NA
"m6318",6,18,13,"za",4,1,1,144.199999999953,0.144199999999953,-1.83752057539067
"m6318",6,18,14,"za",4,1,0,NA,NA,NA
"m6318",6,18,15,"za",4,1,0,NA,NA,NA
"m6318",6,18,16,"za",4,1,0,NA,NA,NA
"m6318",6,18,17,"za",4,1,0,NA,NA,NA
"m6318",6,18,18,"za",4,1,1,51.8000000000466,0.0518000000000466,-2.37399130456295
"m6318",7,19,2,"di",1,3,1,153.399999999907,0.153399999999907,-1.78410574088455
"m6318",7,19,3,"di",1,3,1,81.1999999999534,0.0811999999999534,-2.20329607255395
"m6318",7,19,4,"di",1,3,1,89,0.089,-2.1580095824287
"m6318",7,19,5,"di",1,3,1,68.8999999999069,0.0688999999999069,-2.27470938390515
"m6318",7,19,6,"di",1,3,1,59,0.059,-2.3321883906017
"m6318",7,19,7,"di",1,3,1,50.9000000001397,0.0509000000001397,-2.3792166688076
"m6318",7,19,8,"di",1,3,1,310.90000000014,0.31090000000014,-0.869666997974978
"m6318",7,19,9,"di",1,3,1,322.699999999953,0.322699999999953,-0.801156666761353
"m6318",7,19,10,"di",1,3,1,306.800000000047,0.306800000000047,-0.893471435092494
"m6318",7,19,11,"di",1,3,1,340.600000000093,0.340600000000093,-0.697229977883987
"m6318",7,19,12,"di",1,3,1,164.5,0.1645,-1.71965958186
"m6318",7,19,13,"di",1,3,1,322.40000000014,0.32240000000014,-0.802898454841997
"m6318",7,19,14,"di",1,3,1,146.40000000014,0.14640000000014,-1.82474746279023
"m6318",7,19,15,"di",1,3,1,128.200000000186,0.128200000000186,-1.93041593974825
"m6318",7,19,16,"di",1,3,1,340.200000000186,0.340200000000186,-0.69955236199242
"m6318",7,19,17,"di",1,3,1,896.100000000093,0.896100000000093,2.52798095345262
"m6318",7,19,18,"di",1,3,1,26,0.026,-2.52378507959199
