"subject","block","trial","target_num","stream_pos","target","tgt_word","tgt_pos","detect","rt","rt_secs","rt_sc"
"z7714",1,3,7,68,"nu",1,1,1,508.899999999994,0.508899999999994,0.313705243886717
"z7714",1,3,8,89,"nu",1,1,1,770.699999999983,0.770699999999983,1.84647558824743
"z7714",1,3,9,107,"nu",1,1,1,158.5,0.1585,-1.73779486560147
"z7714",1,3,10,116,"nu",1,1,1,636.399999999994,0.636399999999994,1.06018430769879
"z7714",1,3,11,134,"nu",1,1,1,440.399999999994,0.440399999999994,-0.0873442923574139
"z7714",1,3,12,143,"nu",1,1,0,NA,NA,NA
"z7714",1,3,13,149,"nu",1,1,1,570.399999999994,0.570399999999994,0.673771615843126
"z7714",1,3,14,155,"nu",1,1,1,486.099999999977,0.486099999999977,0.180217223063753
"z7714",1,3,15,164,"nu",1,1,1,524.099999999977,0.524099999999977,0.402697257768526
"z7714",1,3,16,185,"nu",1,1,1,386,0.386,-0.405842026250528
"z7714",1,3,17,197,"nu",1,1,1,434,0.434,-0.124814613991867
"z7714",1,3,18,215,"nu",1,1,0,NA,NA,NA
"z7714",2,4,1,15,"ro",2,1,1,377.5,0.3775,-0.455607297171333
"z7714",2,4,2,42,"ro",2,1,1,411.399999999994,0.411399999999994,-0.257131687263688
"z7714",2,4,3,48,"ro",2,1,1,583.299999999988,0.583299999999988,0.749297732887607
"z7714",2,4,4,63,"ro",2,1,0,NA,NA,NA
"z7714",2,4,6,84,"ro",2,1,1,431.300000000047,0.431300000000047,-0.140622405931141
"z7714",2,4,7,93,"ro",2,1,1,477,0.477,0.12693910948985
"z7714",2,4,8,99,"ro",2,1,1,616.899999999965,0.616899999999965,0.946016921468534
"z7714",2,4,9,105,"ro",2,1,1,468.899999999965,0.468899999999965,0.0795157336709964
"z7714",2,4,10,123,"ro",2,1,1,384.900000000023,0.384900000000023,-0.412282237781321
"z7714",2,4,11,129,"ro",2,1,1,500.900000000023,0.500900000000023,0.266867341843777
"z7714",2,4,12,138,"ro",2,1,1,506.700000000012,0.506700000000012,0.300824820824967
"z7714",2,4,13,144,"ro",2,1,1,430.800000000047,0.430800000000047,-0.143549774808836
"z7714",2,4,14,150,"ro",2,1,1,418.599999999977,0.418599999999977,-0.214977575424989
"z7714",2,4,15,174,"ro",2,1,1,538.5,0.5385,0.48700548144626
"z7714",2,4,16,192,"ro",2,1,1,518.300000000047,0.518300000000047,0.368739778787682
"z7714",2,4,17,198,"ro",2,1,1,530.400000000023,0.530400000000023,0.439582105627746
"z7714",2,4,18,213,"ro",2,1,1,660.200000000012,0.660200000000012,1.19952706627714
"z7714",2,5,1,8,"po",3,2,1,506.100000000035,0.506100000000035,0.297311978171868
"z7714",2,5,2,23,"po",3,2,1,531.900000000023,0.531900000000023,0.448364212260829
"z7714",2,5,3,29,"po",3,2,1,583.900000000023,0.583900000000023,0.752810575541045
"z7714",2,5,4,44,"po",3,2,1,625.799999999988,0.625799999999988,0.99812408749163
"z7714",2,5,5,53,"po",3,2,1,655.799999999988,0.655799999999988,1.17376622015329
"z7714",2,5,6,65,"po",3,2,1,319.700000000012,0.319700000000012,-0.794011139432733
"z7714",2,5,7,77,"po",3,2,1,463.600000000035,0.463600000000035,0.0484856235678455
"z7714",2,5,8,92,"po",3,2,1,353.5,0.3535,-0.596121003300663
"z7714",2,5,9,101,"po",3,2,1,479.400000000023,0.479400000000023,0.140990480102918
"z7714",2,5,10,119,"po",3,2,1,411.399999999965,0.411399999999965,-0.257131687263858
"z7714",2,5,11,143,"po",3,2,1,859.100000000035,0.859100000000035,2.36403440582411
"z7714",2,5,12,164,"po",3,2,1,417,0.417,-0.224345155833476
"z7714",2,5,13,173,"po",3,2,1,527,0.527,0.419675997259289
"z7714",2,5,14,179,"po",3,2,1,603,0.603,0.864636066668836
"z7714",2,5,15,188,"po",3,2,1,456.799999999988,0.456799999999988,0.00867340683092692
"z7714",2,5,16,194,"po",3,2,1,532.799999999988,0.532799999999988,0.453633476240474
"z7714",2,5,17,203,"po",3,2,1,322.700000000012,0.322700000000012,-0.776446926166567
"z7714",2,5,18,212,"po",3,2,1,560.700000000012,0.560700000000012,0.616980659615961
"z7714",2,6,1,7,"tu",4,3,1,450.5,0.4505,-0.0282114410279522
"z7714",2,6,2,19,"tu",4,3,1,418.5,0.4185,-0.215563049200393
"z7714",2,6,3,40,"tu",4,3,1,488.299999999988,0.488299999999988,0.193097646125673
"z7714",2,6,4,52,"tu",4,3,1,552.300000000047,0.552300000000047,0.5678008624709
"z7714",2,6,5,61,"tu",4,3,1,374.200000000012,0.374200000000012,-0.474927931764045
"z7714",2,6,6,67,"tu",4,3,1,450.099999999977,0.450099999999977,-0.0305533361302424
"z7714",2,6,7,76,"tu",4,3,1,328.099999999977,0.328099999999977,-0.744831342287673
"z7714",2,6,8,91,"tu",4,3,1,554,0.554,0.577753916654786
"z7714",2,6,9,97,"tu",4,3,1,573.899999999965,0.573899999999965,0.694263197986817
"z7714",2,6,10,109,"tu",4,3,1,485.799999999988,0.485799999999988,0.178460801737201
"z7714",2,6,11,115,"tu",4,3,1,393.799999999988,0.393799999999988,-0.360175071758566
"z7714",2,6,12,121,"tu",4,3,1,429.799999999988,0.429799999999988,-0.14940451256457
"z7714",2,6,13,127,"tu",4,3,1,545.700000000012,0.545700000000012,0.529159593285129
"z7714",2,6,14,133,"tu",4,3,1,549.700000000012,0.549700000000012,0.552578544306684
"z7714",2,6,15,145,"tu",4,3,1,581.599999999977,0.581599999999977,0.739344678703381
"z7714",2,6,16,187,"tu",4,3,1,401.299999999988,0.401299999999988,-0.31626453859315
"z7714",2,6,17,199,"tu",4,3,1,529.200000000012,0.529200000000012,0.432556420321214
"z7714",2,6,18,208,"tu",4,3,1,471.200000000012,0.471200000000012,0.0929816305086656
"z7714",3,7,1,17,"ki",2,2,1,444.899999999965,0.444899999999965,-0.0609979724583341
"z7714",3,7,2,35,"ki",2,2,1,464.799999999988,0.464799999999988,0.0555113088740371
"z7714",3,7,3,50,"ki",2,2,1,410.700000000012,0.410700000000012,-0.261230003692355
"z7714",3,7,4,56,"ki",2,2,1,774.700000000012,0.774700000000012,1.86989453926916
"z7714",3,7,5,74,"ki",2,2,1,378.600000000035,0.378600000000035,-0.4491670856402
"z7714",3,7,7,95,"ki",2,2,1,392.5,0.3925,-0.367786230840501
"z7714",3,7,8,101,"ki",2,2,1,492.299999999988,0.492299999999988,0.216516597147228
"z7714",3,7,9,107,"ki",2,2,0,NA,NA,NA
"z7714",3,7,10,113,"ki",2,2,1,884.300000000047,0.884300000000047,2.51157379725997
"z7714",3,7,11,122,"ki",2,2,1,474.200000000012,0.474200000000012,0.110545843774832
"z7714",3,7,12,128,"ki",2,2,1,430.099999999977,0.430099999999977,-0.147648091238018
"z7714",3,7,13,137,"ki",2,2,1,380.100000000035,0.380100000000035,-0.440384979007117
"z7714",3,7,14,167,"ki",2,2,1,479.900000000023,0.479900000000023,0.143917848980612
"z7714",3,7,15,176,"ki",2,2,1,293.799999999988,0.293799999999988,-0.945648847297443
"z7714",3,7,16,182,"ki",2,2,1,409.900000000023,0.409900000000023,-0.265913793896602
"z7714",3,7,17,188,"ki",2,2,0,NA,NA,NA
"z7714",3,7,18,200,"ki",2,2,1,877.700000000012,0.877700000000012,2.4729325280742
"z7714",3,8,1,4,"nu",1,1,0,NA,NA,NA
"z7714",3,8,2,22,"nu",1,1,1,497.400000000023,0.497400000000023,0.246375759699916
"z7714",3,8,3,28,"nu",1,1,1,5.30000000004657,0.00530000000004657,-2.63474068972676
"z7714",3,8,4,40,"nu",1,1,1,493.200000000012,0.493200000000012,0.221785861127219
"z7714",3,8,5,49,"nu",1,1,1,731.200000000012,0.731200000000012,1.61521344690975
"z7714",3,8,6,61,"nu",1,1,1,491.099999999977,0.491099999999977,0.209490911840697
"z7714",3,8,7,73,"nu",1,1,1,619,0.619,0.958311870755056
"z7714",3,8,8,94,"nu",1,1,1,424.800000000047,0.424800000000047,-0.178678201341168
"z7714",3,8,10,133,"nu",1,1,1,538.700000000012,0.538700000000012,0.488176428997408
"z7714",3,8,11,142,"nu",1,1,1,544.5,0.5445,0.522133907978592
"z7714",3,8,12,169,"nu",1,1,1,410.299999999988,0.410299999999988,-0.263571898794651
"z7714",3,8,13,175,"nu",1,1,0,NA,NA,NA
"z7714",3,8,15,193,"nu",1,1,1,914.099999999977,0.914099999999977,2.68604498237015
"z7714",3,8,17,205,"nu",1,1,1,554,0.554,0.577753916654786
"z7714",3,8,18,211,"nu",1,1,1,694,0.694,1.39741720240921
"z7714",3,9,1,9,"tu",4,3,1,473.900000000023,0.473900000000023,0.10878942244828
"z7714",3,9,2,15,"tu",4,3,1,357.800000000047,0.357800000000047,-0.570945630952216
"z7714",3,9,3,21,"tu",4,3,1,529.800000000047,0.529800000000047,0.436069262974653
"z7714",3,9,4,27,"tu",4,3,1,269.70000000007,0.26970000000007,-1.08674802720183
"z7714",3,9,5,42,"tu",4,3,1,567.699999999953,0.567699999999953,0.657963823903337
"z7714",3,9,6,48,"tu",4,3,1,411.599999999977,0.411599999999977,-0.25596073971271
"z7714",3,9,7,72,"tu",4,3,1,651.5,0.6515,1.14859084780519
"z7714",3,9,8,90,"tu",4,3,1,375.400000000023,0.375400000000023,-0.467902246457514
"z7714",3,9,9,99,"tu",4,3,1,485.300000000047,0.485300000000047,0.175533432859852
"z7714",3,9,10,111,"tu",4,3,1,501.199999999953,0.501199999999953,0.268623763169983
"z7714",3,9,11,117,"tu",4,3,1,521.199999999953,0.521199999999953,0.385718518277759
"z7714",3,9,12,126,"tu",4,3,1,407,0.407,-0.282892533387364
"z7714",3,9,13,135,"tu",4,3,1,309,0.309,-0.856656833415464
"z7714",3,9,14,141,"tu",4,3,1,689,0.689,1.36814351363227
"z7714",3,9,15,150,"tu",4,3,1,375,0.375,-0.470244141559805
"z7714",3,9,16,165,"tu",4,3,1,424.900000000023,0.424900000000023,-0.17809272756577
"z7714",3,9,17,186,"tu",4,3,1,574.699999999953,0.574699999999953,0.698946988191058
"z7714",3,9,18,210,"tu",4,3,1,478.5,0.4785,0.135721216122933
"z7714",4,10,1,18,"se",2,3,1,598.29999999993,0.59829999999993,0.837118799218099
"z7714",4,10,2,27,"se",2,3,1,380.199999999953,0.380199999999953,-0.439799505232058
"z7714",4,10,3,36,"se",2,3,1,402.099999999977,0.402099999999977,-0.311580748388903
"z7714",4,10,4,42,"se",2,3,1,518,0.518,0.36698335746079
"z7714",4,10,5,51,"se",2,3,1,348.099999999977,0.348099999999977,-0.627736587179897
"z7714",4,10,6,69,"se",2,3,1,527.900000000023,0.527900000000023,0.424945261239274
"z7714",4,10,7,81,"se",2,3,1,319.900000000023,0.319900000000023,-0.792840191881591
"z7714",4,10,8,87,"se",2,3,1,587.79999999993,0.58779999999993,0.775644052786517
"z7714",4,10,9,102,"se",2,3,1,525.79999999993,0.52579999999993,0.412650311952413
"z7714",4,10,10,111,"se",2,3,1,435.699999999953,0.435699999999953,-0.114861559807981
"z7714",4,10,11,129,"se",2,3,1,375.599999999977,0.375599999999977,-0.466731298906706
"z7714",4,10,12,135,"se",2,3,1,395.5,0.3955,-0.350222017574335
"z7714",4,10,13,156,"se",2,3,1,353.399999999907,0.353399999999907,-0.596706477076747
"z7714",4,10,14,171,"se",2,3,1,435.29999999993,0.43529999999993,-0.117203454910271
"z7714",4,10,15,192,"se",2,3,1,505.199999999953,0.505199999999953,0.292042714191538
"z7714",4,10,16,201,"se",2,3,1,535.099999999977,0.535099999999977,0.467099373077803
"z7714",4,10,17,207,"se",2,3,1,459.099999999977,0.459099999999977,0.0221393036682566
"z7714",4,10,18,216,"se",2,3,0,NA,NA,NA
"z7714",4,11,1,5,"ga",1,2,1,502.79999999993,0.50279999999993,0.277991343578471
"z7714",4,11,2,20,"ga",1,2,1,560.699999999953,0.560699999999953,0.616980659615615
"z7714",4,11,3,32,"ga",1,2,1,392.699999999953,0.392699999999953,-0.366615283289699
"z7714",4,11,4,59,"ga",1,2,1,386.399999999907,0.386399999999907,-0.403500131148917
"z7714",4,11,5,68,"ga",1,2,0,NA,NA,NA
"z7714",4,11,6,74,"ga",1,2,0,NA,NA,NA
"z7714",4,11,7,86,"ga",1,2,1,644.199999999953,0.644199999999953,1.10585126219058
"z7714",4,11,8,92,"ga",1,2,0,NA,NA,NA
"z7714",4,11,9,104,"ga",1,2,1,320.100000000093,0.320100000000093,-0.791669244330104
"z7714",4,11,10,125,"ga",1,2,1,398,0.398,-0.335585173185863
"z7714",4,11,11,134,"ga",1,2,1,627.899999999907,0.627899999999907,1.01041903677747
"z7714",4,11,12,155,"ga",1,2,1,377.79999999993,0.37779999999993,-0.453850875845126
"z7714",4,11,13,167,"ga",1,2,0,NA,NA,NA
"z7714",4,11,14,173,"ga",1,2,1,653.800000000047,0.653800000000047,1.16205674464286
"z7714",4,11,15,185,"ga",1,2,1,645.70000000007,0.64570000000007,1.11463336882435
"z7714",4,11,16,194,"ga",1,2,1,315.600000000093,0.315600000000093,-0.818015564229353
"z7714",4,11,17,200,"ga",1,2,0,NA,NA,NA
"z7714",4,11,18,212,"ga",1,2,1,655.399999999907,0.655399999999907,1.17142432505066
"z7714",4,12,1,15,"mi",3,1,1,397.20000000007,0.39720000000007,-0.340268963389764
"z7714",4,12,2,27,"mi",3,1,1,485.100000000093,0.485100000000093,0.174362485309044
"z7714",4,12,3,33,"mi",3,1,1,777.100000000093,0.777100000000093,1.88394590988257
"z7714",4,12,4,54,"mi",3,1,1,375,0.375,-0.470244141559805
"z7714",4,12,5,63,"mi",3,1,1,333,0.333,-0.716143127286133
"z7714",4,12,6,69,"mi",3,1,1,545,0.545,0.525061276856287
"z7714",4,12,7,81,"mi",3,1,1,352.800000000047,0.352800000000047,-0.60021931972916
"z7714",4,12,8,96,"mi",3,1,1,442.70000000007,0.44270000000007,-0.0738783955195747
"z7714",4,12,9,102,"mi",3,1,1,862.600000000093,0.862600000000093,2.38452598796831
"z7714",4,12,10,108,"mi",3,1,1,410.600000000093,0.410600000000093,-0.26181547746742
"z7714",4,12,11,114,"mi",3,1,1,318.600000000093,0.318600000000093,-0.800451350963187
"z7714",4,12,12,126,"mi",3,1,1,470.400000000023,0.470400000000023,0.088297840304419
"z7714",4,12,13,135,"mi",3,1,1,116.400000000023,0.116400000000023,-1.98427932510321
"z7714",4,12,14,144,"mi",3,1,1,442.300000000047,0.442300000000047,-0.0762202906218648
"z7714",4,12,15,150,"mi",3,1,1,574.300000000047,0.574300000000047,0.696605093089453
"z7714",4,12,16,180,"mi",3,1,1,530.100000000093,0.530100000000093,0.437825684301539
"z7714",4,12,17,192,"mi",3,1,1,842.099999999977,0.842099999999977,2.26450386398216
"z7714",4,12,18,198,"mi",3,1,0,NA,NA,NA
"z7714",5,13,1,9,"di",1,3,1,459.800000000047,0.459800000000047,0.0262376200974387
"z7714",5,13,2,15,"di",1,3,1,671.600000000093,0.671600000000093,1.26627107668905
"z7714",5,13,4,63,"di",1,3,1,647.300000000047,0.647300000000047,1.12400094923283
"z7714",5,13,5,69,"di",1,3,1,715.300000000047,0.715300000000047,1.52212311659927
"z7714",5,13,6,78,"di",1,3,1,337.20000000007,0.33720000000007,-0.69155322871309
"z7714",5,13,7,90,"di",1,3,1,233.100000000093,0.233100000000093,-1.30103142904893
"z7714",5,13,8,96,"di",1,3,1,469.20000000007,0.46920000000007,0.0812721549982278
"z7714",5,13,9,102,"di",1,3,1,585.099999999977,0.585099999999977,0.759836260847242
"z7714",5,13,10,114,"di",1,3,1,121,0.121,-1.95734753142855
"z7714",5,13,11,129,"di",1,3,1,642.900000000023,0.642900000000023,1.09824010310898
"z7714",5,13,12,141,"di",1,3,1,338.800000000047,0.338800000000047,-0.682185648304603
"z7714",5,13,13,150,"di",1,3,1,528.800000000047,0.528800000000047,0.430214525219264
"z7714",5,13,14,162,"di",1,3,1,368.70000000007,0.36870000000007,-0.507128989418344
"z7714",5,13,15,171,"di",1,3,1,398.599999999977,0.398599999999977,-0.332072330532764
"z7714",5,13,16,189,"di",1,3,0,NA,NA,NA
"z7714",5,13,17,195,"di",1,3,1,430.5,0.4305,-0.145306196135728
"z7714",5,13,18,210,"di",1,3,1,296.300000000047,0.296300000000047,-0.931012002908626
"z7714",5,14,1,17,"za",4,1,0,NA,NA,NA
"z7714",5,14,2,23,"za",4,1,0,NA,NA,NA
"z7714",5,14,3,41,"za",4,1,0,NA,NA,NA
"z7714",5,14,4,56,"za",4,1,0,NA,NA,NA
"z7714",5,14,5,65,"za",4,1,0,NA,NA,NA
"z7714",5,14,6,74,"za",4,1,0,NA,NA,NA
"z7714",5,14,7,83,"za",4,1,0,NA,NA,NA
"z7714",5,14,8,95,"za",4,1,1,821.599999999977,0.821599999999977,2.14448173999669
"z7714",5,14,9,104,"za",4,1,1,171.400000000023,0.171400000000023,-1.66226874855682
"z7714",5,14,11,128,"za",4,1,0,NA,NA,NA
"z7714",5,14,12,134,"za",4,1,0,NA,NA,NA
"z7714",5,14,13,140,"za",4,1,1,115.20000000007,0.11520000000007,-1.9913050104094
"z7714",5,14,14,146,"za",4,1,0,NA,NA,NA
"z7714",5,14,15,161,"za",4,1,0,NA,NA,NA
"z7714",5,14,16,191,"za",4,1,0,NA,NA,NA
"z7714",5,14,17,197,"za",4,1,0,NA,NA,NA
"z7714",5,14,18,206,"za",4,1,1,270.800000000047,0.270800000000047,-1.08030781567104
"z7714",5,15,2,20,"be",4,2,0,NA,NA,NA
"z7714",5,15,3,26,"be",4,2,0,NA,NA,NA
"z7714",5,15,4,35,"be",4,2,0,NA,NA,NA
"z7714",5,15,5,68,"be",4,2,0,NA,NA,NA
"z7714",5,15,6,77,"be",4,2,0,NA,NA,NA
"z7714",5,15,7,83,"be",4,2,1,484.199999999953,0.484199999999953,0.169093221328374
"z7714",5,15,9,95,"be",4,2,0,NA,NA,NA
"z7714",5,15,10,116,"be",4,2,1,417.800000000047,0.417800000000047,-0.21966136562889
"z7714",5,15,11,122,"be",4,2,0,NA,NA,NA
"z7714",5,15,12,131,"be",4,2,0,NA,NA,NA
"z7714",5,15,13,140,"be",4,2,0,NA,NA,NA
"z7714",5,15,14,146,"be",4,2,1,197.599999999977,0.197599999999977,-1.50887461936591
"z7714",5,15,15,155,"be",4,2,0,NA,NA,NA
"z7714",5,15,17,182,"be",4,2,0,NA,NA,NA
"z7714",6,16,1,26,"ki",2,2,1,432.900000000023,0.432900000000023,-0.13125482552266
"z7714",6,16,2,32,"ki",2,2,1,500.800000000047,0.500800000000047,0.266281868068378
"z7714",6,16,3,38,"ki",2,2,1,328.900000000023,0.328900000000023,-0.740147552083092
"z7714",6,16,4,50,"ki",2,2,1,344.79999999993,0.34479999999993,-0.647057221772955
"z7714",6,16,5,62,"ki",2,2,1,560.699999999953,0.560699999999953,0.616980659615615
"z7714",6,16,6,68,"ki",2,2,1,556.699999999953,0.556699999999953,0.59356170859406
"z7714",6,16,7,86,"ki",2,2,0,NA,NA,NA
"z7714",6,16,8,92,"ki",2,2,1,444.400000000023,0.444400000000023,-0.0639253413356891
"z7714",6,16,9,98,"ki",2,2,1,576.5,0.5765,0.709485516151033
"z7714",6,16,10,122,"ki",2,2,1,296.29999999993,0.29629999999993,-0.931012002909311
"z7714",6,16,11,134,"ki",2,2,1,688.29999999993,0.68829999999993,1.36404519720309
"z7714",6,16,12,149,"ki",2,2,1,546.099999999977,0.546099999999977,0.53150148838708
"z7714",6,16,13,155,"ki",2,2,1,918.099999999977,0.918099999999977,2.7094639333917
"z7714",6,16,14,182,"ki",2,2,0,NA,NA,NA
"z7714",6,16,15,188,"ki",2,2,1,451.79999999993,0.45179999999993,-0.0206002819463567
"z7714",6,16,16,194,"ki",2,2,0,NA,NA,NA
"z7714",6,16,17,203,"ki",2,2,1,477.79999999993,0.47779999999993,0.131622899693751
"z7714",6,16,18,209,"ki",2,2,1,329.699999999953,0.329699999999953,-0.735463761879191
"z7714",6,17,1,10,"la",3,3,1,371.599999999977,0.371599999999977,-0.490150249928261
"z7714",6,17,2,16,"la",3,3,1,455.5,0.4555,0.00106224774899167
"z7714",6,17,3,25,"la",3,3,1,341.400000000023,0.341400000000023,-0.666963330140733
"z7714",6,17,4,34,"la",3,3,1,339.29999999993,0.33929999999993,-0.679258279427594
"z7714",6,17,5,40,"la",3,3,1,359.29999999993,0.35929999999993,-0.562163524319818
"z7714",6,17,6,46,"la",3,3,1,371.199999999953,0.371199999999953,-0.492492145030557
"z7714",6,17,7,61,"la",3,3,1,365.199999999953,0.365199999999953,-0.52762057156289
"z7714",6,17,8,82,"la",3,3,1,499,0.499,0.255743340108403
"z7714",6,17,9,94,"la",3,3,0,NA,NA,NA
"z7714",6,17,10,112,"la",3,3,1,406.79999999993,0.40679999999993,-0.284063480938852
"z7714",6,17,11,121,"la",3,3,1,836.899999999907,0.836899999999907,2.23405922765372
"z7714",6,17,12,127,"la",3,3,1,496.699999999953,0.496699999999953,0.242277443270734
"z7714",6,17,13,136,"la",3,3,1,366.699999999953,0.366699999999953,-0.518838464929807
"z7714",6,17,14,148,"la",3,3,1,342.599999999977,0.342599999999977,-0.659937644834535
"z7714",6,17,15,154,"la",3,3,1,418.5,0.4185,-0.215563049200393
"z7714",6,17,16,178,"la",3,3,1,482.399999999907,0.482399999999907,0.158554693368405
"z7714",6,17,17,190,"la",3,3,1,498.300000000047,0.498300000000047,0.251645023679906
"z7714",6,17,18,211,"la",3,3,1,632.199999999953,0.632199999999953,1.03559440912591
"z7714",6,18,1,7,"mi",3,1,0,NA,NA,NA
"z7714",6,18,2,13,"mi",3,1,1,268,0.268,-1.0967010813864
"z7714",6,18,3,31,"mi",3,1,1,727.899999999907,0.727899999999907,1.59589281231635
"z7714",6,18,4,40,"mi",3,1,0,NA,NA,NA
"z7714",6,18,5,46,"mi",3,1,1,721.699999999953,0.721699999999953,1.55959343823321
"z7714",6,18,6,58,"mi",3,1,1,433.59999999986,0.43359999999986,-0.127156509094842
"z7714",6,18,7,73,"mi",3,1,0,NA,NA,NA
"z7714",6,18,8,82,"mi",3,1,1,865.5,0.8655,2.40150472745839
"z7714",6,18,9,103,"mi",3,1,0,NA,NA,NA
"z7714",6,18,10,118,"mi",3,1,0,NA,NA,NA
"z7714",6,18,11,139,"mi",3,1,0,NA,NA,NA
"z7714",6,18,12,151,"mi",3,1,1,847.100000000093,0.847100000000093,2.29377755275978
"z7714",6,18,13,157,"mi",3,1,0,NA,NA,NA
"z7714",6,18,14,169,"mi",3,1,0,NA,NA,NA
"z7714",6,18,15,181,"mi",3,1,0,NA,NA,NA
"z7714",6,18,16,190,"mi",3,1,1,192.699999999953,0.192699999999953,-1.53756283436745
"z7714",6,18,17,196,"mi",3,1,0,NA,NA,NA
"z7714",6,18,18,205,"mi",3,1,1,138.59999999986,0.13859999999986,-1.85430414693453
"z7714",7,19,1,1,"be",4,2,0,NA,NA,NA
"z7714",7,19,3,25,"be",4,2,1,398.40000000014,0.39840000000014,-0.333243278082888
"z7714",7,19,4,34,"be",4,2,1,764.199999999953,0.764199999999953,1.80841979283723
"z7714",7,19,5,43,"be",4,2,0,NA,NA,NA
"z7714",7,19,7,67,"be",4,2,1,674.100000000093,0.674100000000093,1.28090792107752
"z7714",7,19,9,91,"be",4,2,1,337.800000000047,0.337800000000047,-0.688040386059992
"z7714",7,19,10,109,"be",4,2,1,301.800000000047,0.301800000000047,-0.898810945253987
"z7714",7,19,11,115,"be",4,2,1,585.699999999953,0.585699999999953,0.763349103500335
"z7714",7,19,12,124,"be",4,2,1,311.699999999953,0.311699999999953,-0.840849041476189
"z7714",7,19,13,133,"be",4,2,1,453.699999999953,0.453699999999953,-0.00947628021098341
"z7714",7,19,14,148,"be",4,2,1,399.5,0.3995,-0.32680306655278
"z7714",7,19,15,157,"be",4,2,1,797.40000000014,0.79740000000014,2.00279708631723
"z7714",7,19,16,196,"be",4,2,0,NA,NA,NA
"z7714",7,19,17,208,"be",4,2,1,519.100000000093,0.519100000000093,0.373423568992262
"z7714",7,19,18,214,"be",4,2,0,NA,NA,NA
"z7714",7,20,1,9,"di",1,3,1,584.899999999907,0.584899999999907,0.758665313295754
"z7714",7,20,2,21,"di",1,3,1,416.699999999953,0.416699999999953,-0.226101577160368
"z7714",7,20,3,30,"di",1,3,1,414.799999999814,0.414799999999814,-0.23722557889642
"z7714",7,20,4,39,"di",1,3,1,356.699999999953,0.356699999999953,-0.577385842483694
"z7714",7,20,5,54,"di",1,3,1,374.699999999953,0.374699999999953,-0.472000562886696
"z7714",7,20,6,66,"di",1,3,1,566.59999999986,0.56659999999986,0.651523612371864
"z7714",7,20,7,75,"di",1,3,1,468.5,0.4685,0.0771738385690457
"z7714",7,20,8,84,"di",1,3,1,906.399999999907,0.906399999999907,2.64096350165324
"z7714",7,20,9,93,"di",1,3,1,424.399999999907,0.424399999999907,-0.181020096444144
"z7714",7,20,10,111,"di",1,3,1,404.299999999814,0.404299999999814,-0.298700325328002
"z7714",7,20,11,144,"di",1,3,1,401.90000000014,0.40190000000014,-0.312751695939027
"z7714",7,20,12,150,"di",1,3,0,NA,NA,NA
"z7714",7,20,13,162,"di",1,3,1,677.899999999907,0.677899999999907,1.30315592454691
"z7714",7,20,14,168,"di",1,3,0,NA,NA,NA
"z7714",7,20,15,183,"di",1,3,1,411.699999999953,0.411699999999953,-0.255375265937312
"z7714",7,20,16,195,"di",1,3,0,NA,NA,NA
"z7714",7,20,17,204,"di",1,3,1,313.59999999986,0.31359999999986,-0.829725039741495
"z7714",7,20,18,213,"di",1,3,1,679.5,0.6795,1.31252350495608
"z7714",7,21,1,6,"za",4,1,1,405.399999999907,0.405399999999907,-0.29226011379653
"z7714",7,21,2,12,"za",4,1,1,529.399999999907,0.529399999999907,0.433727367871677
"z7714",7,21,3,21,"za",4,1,1,543.199999999953,0.543199999999953,0.514522748896312
"z7714",7,21,4,42,"za",4,1,1,749.199999999953,0.749199999999953,1.7205987265064
"z7714",7,21,5,48,"za",4,1,1,817,0.817,2.11754994632203
"z7714",7,21,6,60,"za",4,1,1,568.90000000014,0.56890000000014,0.664989509210898
"z7714",7,21,7,81,"za",4,1,1,718.800000000047,0.718800000000047,1.54261469874313
"z7714",7,21,8,102,"za",4,1,1,804.700000000186,0.804700000000186,2.04553667193184
"z7714",7,21,10,123,"za",4,1,1,658.59999999986,0.65859999999986,1.19015948586763
"z7714",7,21,11,129,"za",4,1,1,590.59999999986,0.59059999999986,0.792037318501195
"z7714",7,21,12,135,"za",4,1,1,482.5,0.4825,0.159140167144489
"z7714",7,21,13,141,"za",4,1,1,494.40000000014,0.49440000000014,0.228811546434434
"z7714",7,21,14,156,"za",4,1,1,520.399999999907,0.520399999999907,0.381034728073178
"z7714",7,21,15,177,"za",4,1,1,638.300000000047,0.638300000000047,1.07130830943433
"z7714",7,21,16,192,"za",4,1,1,672.09999999986,0.67209999999986,1.26919844556538
"z7714",7,21,17,201,"za",4,1,1,798.09999999986,0.79809999999986,2.00689540274437
"z7714",7,21,18,216,"za",4,1,0,NA,NA,NA
"z7714",8,22,1,6,"po",3,2,1,467.800000000047,0.467800000000047,0.0730755221405489
"z7714",8,22,2,12,"po",3,2,1,487.800000000047,0.487800000000047,0.190170277248324
"z7714",8,22,3,21,"po",3,2,1,381.600000000093,0.381600000000093,-0.431602872373694
"z7714",8,22,4,42,"po",3,2,1,459.5,0.4595,0.0244811987705468
"z7714",8,22,5,48,"po",3,2,1,559.59999999986,0.55959999999986,0.610540448084143
"z7714",8,22,6,63,"po",3,2,1,593.399999999907,0.593399999999907,0.808430584216559
"z7714",8,22,7,81,"po",3,2,0,NA,NA,NA
"z7714",8,22,8,87,"po",3,2,1,761.300000000047,0.761300000000047,1.79144105334715
