"subject","subjID","block","code","stream_pos","target_syll","sequence_file","tgt_word","tgt_pos","detect","rt"
12,"m3012",11,5,55,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,857
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
12,"m3012",11,6,64,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
12,"m3012",11,7,73,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
12,"m3012",11,8,85,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,692.600000000093
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
12,"m3012",11,9,91,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
12,"m3012",11,10,112,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,70.5
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
12,"m3012",11,11,118,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,114.400000000023
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
12,"m3012",11,12,124,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
12,"m3012",11,13,133,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
12,"m3012",11,14,157,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,1052.20000000007
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
12,"m3012",11,15,178,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
12,"m3012",11,16,190,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
12,"m3012",11,17,205,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,987.800000000047
12,"m3012",11,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
12,"m3012",11,18,211,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
12,"m3012",12,1,7,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,353.300000000047
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,2,19,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,289.300000000047
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,3,40,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,327.199999999953
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,4,52,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,303.099999999977
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,5,61,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,149
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,6,67,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,120.900000000023
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,7,76,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,246.800000000047
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,8,91,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,160.70000000007
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,9,97,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,404.800000000047
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,10,109,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,340.599999999977
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,11,115,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,96.5999999999767
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,12,121,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,228.5
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,13,127,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,128.400000000023
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,14,133,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,236.5
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,15,145,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,156.5
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,2,NA
12,"m3012",12,16,187,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,64.0999999999767
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,17,199,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,263.900000000023
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",12,18,208,"tu","cue_linfade_exp_seq_A_14.wav",4,3,1,1222
12,"m3012",12,0,0,"tu","cue_linfade_exp_seq_A_14.wav",4,3,NA,NA
12,"m3012",13,1,17,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,461.699999999953
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,2,35,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,377.5
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,3,50,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,331.400000000023
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,4,56,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,663.400000000023
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,5,74,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,371.199999999953
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,6,83,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,361.099999999977
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,7,95,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,305.099999999977
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,8,101,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,501.099999999977
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,9,107,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,345
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,10,113,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,340.900000000023
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,11,122,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,250.900000000023
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,12,128,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,238.900000000023
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,13,137,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,452.800000000047
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,14,167,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,544.599999999977
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,15,176,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,342.5
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,16,182,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,410.5
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,17,188,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,294.5
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",13,18,200,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,382.400000000023
12,"m3012",13,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
12,"m3012",14,1,4,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,816.199999999953
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,2,22,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,532
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,3,28,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,304
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,4,40,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,495.800000000047
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,5,49,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,445.699999999953
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,6,61,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,317.699999999953
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,7,73,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,349.599999999977
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,8,94,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,483.5
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,9,106,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,323.300000000047
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,10,133,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,501.199999999953
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,11,142,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,675.199999999953
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,12,169,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,301
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,13,175,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,688.900000000023
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,14,187,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,584.899999999907
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,15,193,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,636.79999999993
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,16,199,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,760.599999999977
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,17,205,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,516.699999999953
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",14,18,211,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,344.599999999977
12,"m3012",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
12,"m3012",15,1,18,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,422.5
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,2,27,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,348.29999999993
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,3,36,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,306.199999999953
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,4,42,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,302.099999999977
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,5,51,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,276.099999999977
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,6,69,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,264
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,7,81,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,223.79999999993
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,8,87,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,163.79999999993
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,9,102,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,13.6999999999534
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,10,111,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,283.79999999993
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,11,129,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,23.5
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,12,135,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,483.599999999977
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,13,156,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,41.2999999999302
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,14,171,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,83.2999999999302
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,15,192,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,321.099999999977
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,16,201,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,247
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,17,207,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,299
12,"m3012",15,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
12,"m3012",15,18,216,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,2,NA
12,"m3012",16,1,9,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,388.699999999953
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,2,21,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,316.699999999953
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,3,30,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,250.599999999977
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,4,39,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,136.599999999977
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,5,54,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,242.29999999993
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,6,66,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,66.2999999999302
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,7,75,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,344.29999999993
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,8,84,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,470.199999999953
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,9,93,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,196.100000000093
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,10,111,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,392
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,11,144,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,37.8000000000466
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,12,150,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,65.7999999999302
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,13,162,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,169.699999999953
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,14,168,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,109.70000000007
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,15,183,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,215.600000000093
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,16,195,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,255.600000000093
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,17,204,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,197.29999999993
12,"m3012",16,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
12,"m3012",16,18,213,"di","cue_linfade_exp_seq_A_10.wav",1,3,0,NA
12,"m3012",17,1,15,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,573.100000000093
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,2,27,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,316.899999999907
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,3,33,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,345
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,4,54,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,334.800000000047
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,5,63,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,396.800000000047
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,6,69,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,344.600000000093
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,7,81,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,344.600000000093
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,8,96,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,426.5
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,9,102,"mi","cue_linfade_exp_seq_A_16.wav",3,1,0,NA
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,2,NA
12,"m3012",17,10,108,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,474.399999999907
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,11,114,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,374.300000000047
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,12,126,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,302.20000000007
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,13,135,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,476.300000000047
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,14,144,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,330.100000000093
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,15,150,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,414
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,16,180,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,353.900000000023
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,17,192,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,633.900000000023
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",17,18,198,"mi","cue_linfade_exp_seq_A_16.wav",3,1,1,421.70000000007
12,"m3012",17,0,0,"mi","cue_linfade_exp_seq_A_16.wav",3,1,NA,NA
12,"m3012",18,1,11,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,2,20,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,3,26,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,4,35,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,5,68,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,6,77,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,7,83,"be","cue_linfade_exp_seq_A_24.wav",4,2,1,114.90000000014
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,NA,NA
12,"m3012",18,8,89,"be","cue_linfade_exp_seq_A_24.wav",4,2,1,1142.89999999991
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,NA,NA
12,"m3012",18,9,95,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,10,116,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,11,122,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,12,131,"be","cue_linfade_exp_seq_A_24.wav",4,2,1,946.59999999986
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,NA,NA
12,"m3012",18,13,140,"be","cue_linfade_exp_seq_A_24.wav",4,2,1,1096.5
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,NA,NA
12,"m3012",18,14,146,"be","cue_linfade_exp_seq_A_24.wav",4,2,1,820.40000000014
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,NA,NA
12,"m3012",18,15,155,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,16,170,"be","cue_linfade_exp_seq_A_24.wav",4,2,1,868.399999999907
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,NA,NA
12,"m3012",18,17,182,"be","cue_linfade_exp_seq_A_24.wav",4,2,0,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,2,NA
12,"m3012",18,18,209,"be","cue_linfade_exp_seq_A_24.wav",4,2,1,1014.09999999986
12,"m3012",18,0,0,"be","cue_linfade_exp_seq_A_24.wav",4,2,NA,NA
12,"m3012",19,1,9,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,389.799999999814
12,"m3012",19,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
12,"m3012",19,2,15,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,249.699999999953
12,"m3012",19,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
12,"m3012",19,3,21,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,213.699999999953
12,"m3012",19,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
12,"m3012",19,4,27,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,329.59999999986
12,"m3012",19,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
12,"m3012",19,5,42,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,187.59999999986
12,"m3012",19,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
12,"m3012",19,6,48,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,319.5
12,"m3012",19,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
12,"m3012",19,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,2,NA
12,"m3012",19,7,72,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,239.299999999814
12,"m3012",19,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
