"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.026228516708564,2313989597.5,0.0253890793391335,0.0324636035821471,2.00061125849096e-57
"transitional probability",0.0545172450264206,642737785,0.0572531629741894,0.0674223833650305,4.97966070899768e-125
"word identity",-0.000559479394036848,2179716671.5,-0.00284552894371585,0.00418610719235333,0.710786158125039
"duplets",-0.00527163307692739,236703159,-0.0167638712011605,-0.00455198331386042,0.000628911088235632
