"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0241028430979593,2306589831.5,0.0237913466645721,0.0308621941384663,1.82253510759076e-51
"transitional probability",0.0498065419664989,643171547,0.0571900341635209,0.0672695597323942,1.60178135570971e-126
"word identity",-0.00154316615086291,2177599446.5,-0.00359896911073573,0.00339278376585048,0.954845988599064
"duplets",-0.00585731350946619,238450156.5,-0.0137594041220929,-0.00147607958954597,0.0149771470610474
