"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0142831071671139,499129138.5,0.00724704116071822,0.0240645392869247,0.000263546594200232
"transitional probability",-0.111288937042168,178417020,-0.0821379482042017,-0.0606110984448098,1.14737179807397e-38
"word identity",0.00677520233294282,487189925.5,-0.00665841731341015,0.00988544911345128,0.702654210820021
"duplets",0.0342670807689793,57079993,0.00774031570733674,0.0358988367099282,0.00235966258956252
