"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.022340533159682,495834602.5,0.00163919509907702,0.0186330018823496,0.0193275728536786
"transitional probability",-0.112428275769802,179520755,-0.0777647354973529,-0.0561778582108871,3.5629900084924e-34
"word identity",-0.00679073386833973,484826106.5,-0.0107217052459895,0.00577501209545267,0.55869032409306
"duplets",0.0246700456001241,56804203,0.00237863935254273,0.0300984733389511,0.0215090099557959
