"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0242297029240605,2303807569.5,0.0232417846380713,0.0303395539234805,3.13195042741748e-49
"transitional probability",0.0538435867744919,643127143,0.0574329357423362,0.067567705232392,3.4530265104932e-126
"word identity",-0.00153055367683402,2181901815,-0.00268868670509704,0.0043488242459419,0.645273907565778
"duplets",-0.00507041921211884,238237785,-0.0139316711897331,-0.001661362482772,0.0127996509968369
