"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.076946656291579,2284152605.5,0.0396329047476934,0.0475225100487757,8.98908576625147e-105
"transitional probability",0.0806640380235768,632588397,0.0801513935040686,0.0916134686622177,5.04008837087839e-186
"word identity",0.00575636362089876,2103093608.5,-0.00394494985443677,0.0038081045302597,0.970334982808955
"duplets",0.0629294636176468,232399912.5,-0.0145789486153223,-0.000970878354908345,0.0246749326825185
