"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0203501095059411,497969706.5,0.00493463242414648,0.0219421650844673,0.00193299535031007
"transitional probability",-0.0953639019451096,179090867,-0.080003850306914,-0.058278039792605,6.86087976181548e-36
"word identity",0.00456121397631315,491454175.5,0.000331381442146922,0.0168494371750675,0.0410119196624329
"duplets",0.0406434307522121,58236990,0.0227883898149126,0.0507618568237603,2.71820415259627e-07
