"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0241879289074508,2307177077.5,0.0239965493995557,0.0310940705641167,6.17495576621131e-52
"transitional probability",0.0489290815055529,638483358,0.0533454999752229,0.0635156616515425,1.07026962406414e-110
"word identity",-0.0030360354384671,2164500224.5,-0.00661575629286917,0.000410087590778247,0.085211498781686
"duplets",-0.00186029397519502,237219936,-0.0149236862124752,-0.00268939399834711,0.00477597580374338
