"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0175040100851755,492225736.5,-0.00420793416773277,0.0127439093177499,0.323199129722466
"transitional probability",-0.0940679570807031,176438479,-0.0902849332039489,-0.0687178432110283,1.93804966185925e-47
"word identity",-0.0030317715794872,484035894,-0.0117011126491147,0.00480978855089945,0.415338751142506
"duplets",0.0269330101740151,58064089,0.020024511511343,0.0482497762443871,2.14237394589247e-06
