"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0223614558386065,2061991416,-0.0298491072629238,-0.0227860292904253,4.86474018376215e-48
"transitional probability",-0.0566976780610584,501583713,-0.0651989751808158,-0.055048472574048,9.81503807492094e-117
"word identity",-0.000547794771230903,2178920505.5,-0.00311662346022872,0.00392015890193671,0.82355739115877
"duplets",-0.000489856493299912,247367211,0.00405715833685071,0.0161159895167962,0.00103761872622298
