"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0114380443675399,496931348.5,0.00423319326431997,0.0210789918120226,0.00320623221333213
"transitional probability",-0.112808473646686,179835185,-0.0768156979322982,-0.0551139787461182,6.01067130808337e-33
"word identity",0.00215949563039386,487319680,-0.00627754035119315,0.0100926005774596,0.649060957617277
"duplets",0.0322943865668286,57650817.5,0.0126519600659912,0.0408214167162344,0.000199176488067381
