"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0217296956049116,495258150.5,0.00105925364204612,0.0179688578633897,0.0272644125089414
"transitional probability",-0.107715365862505,179514456,-0.0780397848866572,-0.0563843606442716,3.36506629988749e-34
"word identity",0.00114312582147869,486211557,-0.0086259495693955,0.0077956153173185,0.920596407249979
"duplets",0.0414169083630507,57623893,0.0136850499930314,0.0417770412259156,0.00010761564320306
