"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0761001425807942,2291065763,0.0418557501721292,0.0497497669239964,2.16338447241559e-114
"transitional probability",0.080818760837136,626818299,0.0749620767701388,0.0865501991179661,6.7115613589732e-162
"word identity",0.00176127070213262,2105555687,-0.00362782428465915,0.0042076393086494,0.885546593722261
"duplets",0.0743760088018089,232445743,-0.0139023123592526,-0.000445204215016252,0.0366316641434452
