"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0238011950819799,2056244528,-0.0311266043434512,-0.0240375244220603,3.53558295174889e-52
"transitional probability",-0.0509173256361348,499463484,-0.067237251484306,-0.0570700840539863,3.64664632010438e-124
"word identity",0.000181279779302823,2169367451.5,-0.00530690446153693,0.00170460650422348,0.317268099619702
"duplets",0.00676403400767245,246982742,0.00360169441230994,0.0157976547759511,0.00188786609424316
