data,test,n,w,CI.low,CI.hi,p
diss,ordinal position,468,2049039486,-0.03291917912956318,-0.025780295016192493,4.221363886391297e-58
diss,transitional probability,239,503542568,-0.06376377802227828,-0.05352797218103972,3.409980436203157e-110
diss,word identity,468,2174771129.5,-0.004104062858115664,0.002895897168767949,0.7354401333872
diss,duplet identity,156,243165490.5,-0.004254422988182575,0.00792332112593106,0.5552675139350209
diss,ordinal position,468,2066136919.5,-0.029018746292486138,-0.021913858730749598,5.340101587926619e-45
diss,transitional probability,239,495312482,-0.07051676177888282,-0.060396429296272224,5.3125826773547775e-139
diss,word identity,468,2183570302.5,-0.002110936137295941,0.004870839030580382,0.440732651043926
diss,duplet identity,156,246824451,0.00270291251633802,0.015057212648764183,0.004828910605294893
diss,ordinal position,468,2051792837.5,-0.03217371529193292,-0.02507726381707793,5.6985288553377005e-56
diss,transitional probability,239,498659157,-0.06736724881304,-0.057283913301333686,6.258626258576543e-127
diss,word identity,468,2170057053,-0.005179511678075947,0.0018333846555643914,0.3536082290051416
diss,duplet identity,156,244562433.5,-0.001494582406594374,0.010626698214100077,0.1412798548081369
diss,ordinal position,468,2068113713.5,-0.02838148134291449,-0.021283229136997837,6.0020866895132915e-43
diss,transitional probability,239,499399467,-0.06680819805400359,-0.05670860932226103,3.0977776399681967e-124
diss,word identity,468,2170938190.5,-0.005380107777630632,0.0016494376305974667,0.303121063278362
diss,duplet identity,156,244836120,-9.145823678144219e-4,0.0113300677886005,0.09621833309123988
diss,ordinal position,468,2058932329.5,-0.030549704838517905,-0.023462655435476664,3.519758775760065e-50
diss,transitional probability,239,495087512,-0.07061082799049638,-0.06049605517531975,2.8577561677230555e-139
diss,word identity,468,2174432609,-0.004163816993129428,0.002838224555067213,0.7130968072335824
diss,duplet identity,156,246598881.5,0.0029589815770407653,0.015148273120179854,0.003558438157889425
diss,ordinal position,468,2059921392.5,-0.030595849869540066,-0.02350199525912694,3.2731405549021663e-50
diss,transitional probability,239,498470047,-0.06831551507672771,-0.05811098190100002,1.3861443950983395e-127
diss,word identity,468,2189067247,-0.0010216845651931424,0.005979758529345815,0.16873356795389854
diss,duplet identity,156,247658181.5,0.005054745045656876,0.017314799119617214,3.521514418531969e-4
diss,ordinal position,468,2058558681,-0.03040343418038375,-0.023341641962248104,6.035498240422863e-50
diss,transitional probability,239,499659898,-0.06662368882090723,-0.05651265888167369,3.994711464603858e-123
diss,word identity,468,2173358693.5,-0.004317601676786966,0.002693763143461725,0.6506310081281559
diss,duplet identity,156,245793594,0.001105561827463819,0.013268158075284604,0.0204971460591525
diss,ordinal position,468,2054684679.5,-0.03180201448686287,-0.024676861337277943,3.598308732801605e-54
diss,transitional probability,239,502979514,-0.06338486159034673,-0.05334533520376111,2.2872764324480514e-112
diss,word identity,468,2183671182.5,-0.002175036028535941,0.004863297883178517,0.457214859510162
diss,duplet identity,156,245638215,0.0010080957507523887,0.013219112944899443,0.022104269802921617
diss_z,ordinal position,222,495811147.5,0.0016786114445455137,0.018707149257444967,0.01892272920011811
diss_z,transitional probability,140,178474779,-0.08242725282567132,-0.06071198477467252,2.0040416457951393e-38
diss_z,ordinal position,222,497035043.5,0.003971040973186853,0.020980348080243277,0.004008288320603394
diss_z,transitional probability,140,177832822,-0.08523758871011922,-0.06350353139965285,3.678778456664046e-41
diss_z,word identity,222,483355646,-0.013165101898803008,0.003230823539512712,0.23645154876062544
diss_z,duplet identity,75,57220181,0.009702060837942027,0.03732344529840341,8.471683840557289e-4
diss_z,ordinal position,222,498191471,0.00617965387237381,0.02311090745877714,6.951050832363091e-4
diss_z,transitional probability,140,175095292,-0.09531661491110606,-0.07386853600695151,6.381960171830361e-54
diss_z,word identity,222,487844186,-0.006356424189325935,0.010179236018956086,0.6506153057962221
diss_z,duplet identity,75,57532528.5,0.010565438283125117,0.03845385978046367,5.569396919687407e-4
diss_z,ordinal position,222,496028507.5,0.0028281263204773645,0.0198354803899167,0.009028047917325319
diss_z,transitional probability,140,178136092,-0.08355733452555433,-0.06192172460094644,7.420798610027179e-40
diss_z,word identity,222,488972856,-0.0035848107240410063,0.012822886801499024,0.2720330326284742
diss_z,duplet identity,75,57578927.5,0.01351314717544737,0.04147363057373226,1.1336259484245077e-4
diss_z,ordinal position,222,497567164.5,0.005167394783742008,0.022077122925922236,0.001583050718219784
diss_z,transitional probability,140,177799897,-0.08543775823726577,-0.06366190955040825,2.6469448671630367e-41
diss_z,word identity,222,490125928,-0.0019943003945667517,0.014431344603842934,0.13886908843847975
diss_z,duplet identity,75,57006955,0.004656711673355936,0.03267766229595242,0.008991759605599024
diss_z,ordinal position,222,493974838,-0.0019891321332323082,0.01490912304492952,0.13415400350194093
diss_z,transitional probability,140,177988624,-0.08367948166933645,-0.062173850944085285,1.7326743615061965e-40
diss_z,word identity,222,485754402.5,-0.00856851966615096,0.007890253858026832,0.9354033327036007
diss_z,duplet identity,75,57687062,0.014215833057439217,0.042284672914574974,7.842163886590912e-5
diss_z,ordinal position,222,494610490,-8.684651228036348e-6,0.017093684839478835,0.05117475430930139
diss_z,transitional probability,140,178756804,-0.08053215507612864,-0.05905603621866719,2.9731874044780084e-37
diss_z,word identity,222,480931259,-0.016656643160339633,-2.1079978932711464e-4,0.04372575976405701
diss_z,duplet identity,75,57756036,0.01653475270469551,0.044845519019181476,2.0848026218368762e-5
diss_z,ordinal position,222,497055620,0.004046243609200379,0.02105361543766326,0.003809724171461466
diss_z,transitional probability,140,178810065,-0.08035725225876619,-0.05883975304180672,4.924027476204611e-37
diss_z,word identity,222,486073912,-0.008938255262805101,0.007536775175771592,0.8668748117015741
diss_z,duplet identity,75,58330179.5,0.02253636601546665,0.05048391300096324,2.9254062875496804e-7
diss_z,ordinal position,222,496149470,0.002430160139164795,0.019400565086124925,0.011640055635364065
diss_z,transitional probability,140,180416004,-0.0740301741244905,-0.05251196305354515,9.646114810120274e-31
diss_z,word identity,222,486493493,-0.007878964346026564,0.008551378233487974,0.9362624197698782
diss_z,duplet identity,75,57807646.5,0.016006725935348253,0.04386847781397117,2.5796357463498453e-5
diss_z,ordinal position,222,495702403,0.0013131685149543938,0.01828300971136754,0.023511225230024545
diss_z,transitional probability,140,179083592,-0.0797596060849628,-0.058128024812145816,6.411716896466096e-36
diss_z,word identity,222,485134306,-0.010539536286965188,0.00595880246614863,0.586714564001195
diss_z,duplet identity,75,57394415.5,0.01031088936697951,0.03846603640582232,6.923224335970608e-4
diss_z,ordinal position,222,496369183.5,0.002524602158317165,0.019433585627963337,0.010883811500040502
diss_z,transitional probability,140,178991331,-0.08035587279263359,-0.058662911304232,2.7100243567257346e-36
diss_z,word identity,222,485012091,-0.010430427248360888,0.006033557282689287,0.6006476425817617
diss_z,duplet identity,75,57606562,0.012937326644231384,0.040564482732266254,1.4700582473286714e-4
diss_z,ordinal position,222,495834602.5,0.001639195099077022,0.018633001882349613,0.019327572853678556
diss_z,transitional probability,140,179520755,-0.0777647354973529,-0.056177858210887145,3.5629900084924015e-34
diss_z,word identity,222,484826106.5,-0.01072170524598955,0.005775012095452673,0.5586903240930599
diss_z,duplet identity,75,56804203,0.0023786393525427304,0.030098473338951146,0.021509009955795917
diss_z,ordinal position,222,496930938.5,0.004142774409960308,0.021189987979080293,0.0035711844987708933
diss_z,transitional probability,140,178663289,-0.08163750944162354,-0.059947492278639006,1.2215546880247882e-37
diss_z,word identity,222,486702041.5,-0.008058254902966458,0.008345318884918781,0.9727051519893949
diss_z,duplet identity,75,57555793.5,0.012312667377355709,0.040570792930027556,2.4215806081631845e-4
diss_z,ordinal position,222,495722875,0.0012439418188001418,0.01824639125615527,0.024594593033772434
diss_z,transitional probability,140,178081358,-0.08387129418149464,-0.06229634484338668,4.3308831862744485e-40
diss_z,word identity,222,483046613,-0.012316855389840837,0.004045243442872637,0.32340551358021713
diss_z,duplet identity,75,57365947,0.011224512708359415,0.039327645703401644,4.197206898303661e-4
diss_z,ordinal position,222,496931348.5,0.004233193264319972,0.02107899181202255,0.0032062322133321287
diss_z,transitional probability,140,179835185,-0.0768156979322982,-0.0551139787461182,6.010671308083374e-33
diss_z,word identity,222,487319680,-0.006277540351193154,0.01009260057745965,0.6490609576172769
diss_z,duplet identity,75,57650817.5,0.012651960065991202,0.04082141671623438,1.9917648806738104e-4
diss_z,ordinal position,222,492225736.5,-0.0042079341677327695,0.012743909317749866,0.3231991297224659
diss_z,transitional probability,140,176438479,-0.09028493320394891,-0.0687178432110283,1.938049661859253e-47
diss_z,word identity,222,484035894,-0.011701112649114697,0.0048097885508994465,0.4153387511425058
diss_z,duplet identity,75,58064089,0.020024511511343025,0.04824977624438709,2.1423739458924723e-6
diss_z,ordinal position,222,497446546,0.004301764931525991,0.021271819962051873,0.003119832633678596
diss_z,transitional probability,140,177750249,-0.08405703521047442,-0.0626988006084874,1.6095026599769868e-41
diss_z,word identity,222,488158191.5,-0.005123319950895486,0.011286438703217739,0.461932860132972
diss_z,duplet identity,75,57496468.5,0.010998601849244954,0.039044988615684194,4.6618931998211886e-4
diss_z,ordinal position,222,495965521,0.0020552753246493353,0.01903073474760403,0.014778342229049304
diss_z,transitional probability,140,178317078,-0.08222947959137546,-0.060692170846289244,4.35265486360674e-39
diss_z,word identity,222,484392180,-0.011376199511562645,0.004926301113208303,0.44028284383543226
diss_z,duplet identity,75,57664423,0.013862554211515131,0.04183100156794256,9.379112982765791e-5
diss_z,ordinal position,222,497335813,0.004053540668378306,0.021045636352714236,0.003757872096819344
diss_z,transitional probability,140,179982457,-0.07610879295069523,-0.05445020220514618,2.216441041955444e-32
diss_z,word identity,222,488204248,-0.004808345229610455,0.011619237717310106,0.417469324443899
diss_z,duplet identity,75,56493968.5,-8.37771427152743e-4,0.027262385649495263,0.06605273571848379
diss_z,ordinal position,222,499826920,0.007680049185812514,0.02459345700350717,1.8313519007643613e-4
diss_z,transitional probability,140,180388793,-0.07416630741893937,-0.05255064816203548,7.634928279456871e-31
diss_z,word identity,222,486408164,-0.009274988432680669,0.007125410817921062,0.7972494899631947
diss_z,duplet identity,75,57302419,0.008440696997110052,0.036434192044796344,0.0016601253605704675
diss_z,ordinal position,222,495137666,6.833355673407137e-4,0.017539178713903064,0.033894510330696855
diss_z,transitional probability,140,177738004,-0.08634589666055184,-0.06445781136151581,1.423362907105589e-41
diss_z,word identity,222,488401352.5,-0.005230016393735851,0.011201994542030528,0.4772101201406023
diss_z,duplet identity,75,57115486.5,0.0069071851192702505,0.03494898774721306,0.0033409026255769815
diss_z,ordinal position,222,498618061.5,0.006487810454018371,0.023483006933431638,5.432524189911041e-4
diss_z,transitional probability,140,179036731,-0.08045003757623967,-0.058693754880033325,4.142509398680088e-36
diss_z,word identity,222,486404076,-0.00855077802191581,0.007846555231063547,0.9319338987921955
diss_z,duplet identity,75,57505868,0.0114838469920772,0.03911476768653799,3.3064744424346476e-4
diss_z,ordinal position,222,495258150.5,0.001059253642046117,0.01796885786338975,0.027264412508941408
diss_z,transitional probability,140,179514456,-0.07803978488665722,-0.05638436064427164,3.3650662998874854e-34
diss_z,word identity,222,486211557,-0.008625949569395502,0.007795615317318499,0.920596407249979
diss_z,duplet identity,75,57623893,0.013685049993031412,0.04177704122591563,1.0761564320305979e-4
diss_z,ordinal position,222,495230523.5,0.0013894461041286806,0.018360313839660858,0.022575844707127903
diss_z,transitional probability,140,175801327,-0.09249194652255385,-0.07107687799987251,1.8430716993251378e-50
diss_z,word identity,222,483510721,-0.011115437778520332,0.005202268855290886,0.4796771891452871
diss_z,duplet identity,75,56313413.5,-0.0013901707817012667,0.02675291797985742,0.07721631013239408
diss_z,ordinal position,222,496637509.5,0.0030282162590916607,0.019965375162396035,0.007746777358423305
diss_z,transitional probability,140,180068481,-0.07500573065324456,-0.05353369596152723,4.7242024080779446e-32
diss_z,word identity,222,487770867,-0.0064163337038109615,0.009983211762275663,0.6704718024388543
diss_z,duplet identity,75,57541031.5,0.010032875135908897,0.03770843894840961,7.227538812875793e-4
diss_z,ordinal position,222,492886757.5,-0.0025925386310744736,0.014255889372107203,0.17444502615760882
diss_z,transitional probability,140,178247667,-0.08257964112568411,-0.061074844235948576,2.213154511156618e-39
diss_z,word identity,222,486815333,-0.00889538181772842,0.007469605515412336,0.8644380499321316
diss_z,duplet identity,75,57733606,0.014993293035830801,0.04274246545436255,4.4752139266041476e-5
diss_z,ordinal position,222,498797181,0.006209584914763578,0.02316260895215773,6.741566900432485e-4
diss_z,transitional probability,140,176441601,-0.08971647312656143,-0.06831685064422392,2.0041740724984265e-47
diss_z,word identity,222,488164550.5,-0.005547371994777392,0.010918356740249695,0.5229547546840787
diss_z,duplet identity,75,58290998.5,0.02312776301448782,0.051292384064009544,2.3250259619267635e-7
diss_z,ordinal position,222,491847148.5,-0.004870146389496044,0.012024102667598558,0.40625575806576747
diss_z,transitional probability,140,179365676,-0.07877355152216949,-0.05704606152360429,8.669825308626271e-35
diss_z,word identity,222,491166741,-8.746685493801834e-4,0.015541914725239636,0.08103310148404855
diss_z,duplet identity,75,57772655,0.01656260973023923,0.044836923199131684,2.0624650571759947e-5
diss_z,ordinal position,222,496758368,0.002709979815666379,0.019622201551416186,0.009559540097216802
diss_z,transitional probability,140,180262003,-0.07436172887446135,-0.05289732390271634,2.5547134755179016e-31
diss_z,word identity,222,481261074,-0.015845914566045356,5.918994912346675e-4,0.07006084742562604
diss_z,duplet identity,75,57597539,0.013238621385195616,0.041092080627257284,1.320464896945718e-4
diss_z,ordinal position,222,497969706.5,0.004934632424146476,0.02194216508446734,0.0019329953503100742
diss_z,transitional probability,140,179090867,-0.08000385030691404,-0.058278039792605006,6.860879761815483e-36
diss_z,word identity,222,491454175.5,3.3138144214692167e-4,0.016849437175067494,0.04101191966243289
diss_z,duplet identity,75,58236990,0.0227883898149126,0.05076185682376031,2.7182041525962717e-7
diss_z,ordinal position,222,494890501.5,8.642468707088184e-4,0.017802148166973283,0.030600706676645485
diss_z,transitional probability,140,178818570,-0.08092271589821318,-0.05931447878848447,5.336361521060855e-37
diss_z,word identity,222,485476768,-0.010023756131705168,0.0063899549402237936,0.6657094150994849
diss_z,duplet identity,75,58172968.5,0.01981597398062528,0.04799051510946107,2.452769509602877e-6
diss_z,ordinal position,222,493522406.5,-0.0017666480520192346,0.015293135896014056,0.12035709835423682
diss_z,transitional probability,140,178741994,-0.08124165188036869,-0.059662858974967314,2.583330050208005e-37
diss_z,word identity,222,487796511.5,-0.007145903810583797,0.009273676012995238,0.7999290298222542
diss_z,duplet identity,75,57729374.5,0.015917859513029695,0.044153989677262015,2.9717190470422292e-5
diss_z,ordinal position,222,496045567,0.002283322096847393,0.01907462089786798,0.012684188575667273
diss_z,transitional probability,140,175022203,-0.09680310303135851,-0.07510766029496412,2.7541124201924204e-54
diss_z,word identity,222,488170440,-0.004925994412809504,0.01139741993408386,0.43931831230251644
diss_z,duplet identity,75,57935423,0.019396726541472016,0.04787277006277499,3.719041049807484e-6
diss_z,ordinal position,222,496053320.5,0.0017900662867785001,0.018539129184517597,0.01736108928054135
diss_z,transitional probability,140,177320119,-0.0872455339951047,-0.065538687952679,2.044223774181492e-43
diss_z,word identity,222,484307946,-0.011196929407613295,0.005143720406788167,0.47091077220413985
diss_z,duplet identity,75,57882983.5,0.019059811490070827,0.046882241920542966,3.419823101458646e-6
diss_z,ordinal position,222,494463587,4.2776296157048604e-4,0.017454154231799007,0.03926689940878463
diss_z,transitional probability,140,178004803,-0.0831767813495183,-0.0618378999757412,2.0336509797938873e-40
diss_z,word identity,222,486099978.5,-0.00912462403067601,0.00737687023970628,0.8357567549312944
diss_z,duplet identity,75,58157606.5,0.02005265748405889,0.048511781735055014,2.281015701645878e-6
diss_z,ordinal position,222,497598516,0.005092881551452322,0.0220715467446262,0.0017050153263815995
diss_z,transitional probability,140,178982898,-0.0794483064663099,-0.057979378987072255,2.5043090485967184e-36
diss_z,word identity,222,488299615.5,-0.005215438195249173,0.011212970118010823,0.47515829232116696
diss_z,duplet identity,75,58413660,0.023879613792225952,0.05145678897161177,9.002978080888904e-8
diss_z,ordinal position,222,494280978.5,-4.938022044521102e-4,0.016488196940554905,0.06519049010764584
diss_z,transitional probability,140,176602000,-0.08967199244135199,-0.06808919003224727,1.1153905219321867e-46
diss_z,word identity,222,490091283,-0.00315684171635985,0.013235737474558492,0.2294736609407597
diss_z,duplet identity,75,57859618.5,0.016925892448829992,0.04486336104951158,1.4521930108069323e-5
diss_z,ordinal position,222,499129138.5,0.007247041160718216,0.024064539286924685,2.635465942002321e-4
diss_z,transitional probability,140,178417020,-0.08213794820420166,-0.060611098444809754,1.1473717980739701e-38
diss_z,word identity,222,487189925.5,-0.0066584173134101535,0.00988544911345128,0.7026542108200214
diss_z,duplet identity,75,57079993,0.007740315707336739,0.03589883670992819,0.002359662589562524
diss_z,ordinal position,222,493409146,-0.002399892656925084,0.014531959373540683,0.1604880916033772
diss_z,transitional probability,140,178023197,-0.0839559292508006,-0.06232223891440812,2.4394050636003483e-40
diss_z,word identity,222,485126056,-0.01048972768552806,0.005948551102922056,0.5902598826916727
diss_z,duplet identity,75,58668979,0.026338966482733803,0.054246400017634935,1.7047524769608384e-8
diss_z,ordinal position,222,498310910,0.006914048748935188,0.023812606339438727,3.6901291747264814e-4
diss_z,transitional probability,140,178727120,-0.08095561701798229,-0.05939362503056514,2.2429604053456264e-37
diss_z,word identity,222,485768559.5,-0.00844740911471768,0.008009492367238805,0.959316973800548
diss_z,duplet identity,75,57715243,0.014987027242368235,0.04306848393437737,4.883665280491472e-5
diss_z,ordinal position,222,495544128.5,9.187464101789555e-4,0.017922172128840723,0.029787802055138583
diss_z,transitional probability,140,178377853,-0.0832415099501052,-0.06147290353470693,7.852645018596682e-39
diss_z,word identity,222,489036201,-0.004245358454287377,0.012258288160585957,0.34305073662997226
diss_z,duplet identity,75,57181072,0.007335265593565009,0.03539740817077555,0.002818651562158462
diss_z,ordinal position,222,498341430,0.005990292541535434,0.022918363435316662,8.164901609852193e-4
diss_z,transitional probability,140,177308762,-0.08678258913124119,-0.06523558370768116,1.8191593548800745e-43
diss_z,word identity,222,488481152.5,-0.0052539847265620975,0.011024203835381547,0.48956011812313965
diss_z,duplet identity,75,57713684,0.014049285173077953,0.041738634853214746,7.619651930948518e-5
diss_z,ordinal position,222,496264699,0.003043890300439633,0.02004197936958746,0.007683975375653593
diss_z,transitional probability,140,179162661,-0.07932560881758197,-0.05773239903128564,1.3362896632382727e-35
diss_z,word identity,222,489268807,-0.004013505326864834,0.01233052305767949,0.3203605138424907
diss_z,duplet identity,75,57090558,0.007042559259753514,0.03529273755277651,0.003229768106461217
diss_z,ordinal position,222,489532447.5,-0.00807894853034492,0.008725542084503761,0.9392094537185468
diss_z,transitional probability,140,178923579,-0.07975469695426406,-0.05827587711592788,1.4356413029413659e-36
diss_z,word identity,222,481185378,-0.016614821818953726,-1.5142181414028817e-4,0.04512626927218885
diss_z,duplet identity,75,58357986.5,0.02413873577457684,0.05229546433547505,1.0756347322465094e-7
diss_z,ordinal position,222,495673247.5,0.001681360128085575,0.018402836771940385,0.018576586121300056
diss_z,transitional probability,140,178722463,-0.08119379111604598,-0.059597056383027605,2.1458521850179774e-37
diss_z,word identity,222,484744555.5,-0.009051457718961027,0.007341912452730908,0.8387365716594471
diss_z,duplet identity,75,58248611,0.02044310089540316,0.048419208015094944,1.3902853318792665e-6
diss_z,ordinal position,222,489737268,-0.007899444115342756,0.009065537095079332,0.8917967868461579
diss_z,transitional probability,140,178522493,-0.08134827509632879,-0.0599520248401725,3.1724398350329725e-38
diss_z,word identity,222,488743262.5,-0.004614492001005033,0.011814995510651474,0.3924506813021799
diss_z,duplet identity,75,57689595.5,0.014115234767168645,0.04272295312357867,9.79211638026378e-5
diss_z,ordinal position,222,499936974.5,0.008895835562677711,0.025880297135733032,5.9091708929419204e-5
diss_z,transitional probability,140,179086862,-0.07897823396414946,-0.0575238906916103,6.609874002477092e-36
diss_z,word identity,222,483607942.5,-0.013489267516289786,0.0029548214936753778,0.20995399186463076
diss_z,duplet identity,75,58346996,0.02505698885620745,0.05315649587184938,5.3333316969903963e-8
diss_z,ordinal position,222,492626627.5,-0.0033812236663212304,0.013578808206042866,0.23861703842582038
diss_z,transitional probability,140,178059847,-0.08363674624212343,-0.06206848366294206,3.5032249589165034e-40
diss_z,word identity,222,488973549,-0.004601101058878323,0.011816289393665698,0.39060653691257563
diss_z,duplet identity,75,57341194.5,0.009120131785807447,0.03681787314229014,0.0011628020360647609
diss_z,ordinal position,222,495797208.5,0.0016398109777212531,0.01855776021749101,0.01918779752189764
diss_z,transitional probability,140,177865355,-0.08410254130822108,-0.06263024995628921,5.089896183474499e-41
diss_z,word identity,222,489053290,-0.003619357604065902,0.012757436100527734,0.2770116623677806
diss_z,duplet identity,75,56692478,0.0017163710877917736,0.030030339882562578,0.02769285438751377
diss_z,ordinal position,222,491100439,-0.005929271368427267,0.011080304249715397,0.5525662936955366
diss_z,transitional probability,140,179079094,-0.07936024716669625,-0.05783341990364659,6.148755645709204e-36
diss_z,word identity,222,483562500,-0.0128825701779149,0.003429884563561369,0.25797445445535827
diss_z,duplet identity,75,57718976.5,0.01393367663268386,0.04183368381969719,8.76749682612874e-5
diss_z,ordinal position,222,495385761,0.0012719755245521307,0.018307679834260984,0.02411981078954746
diss_z,transitional probability,140,177029185,-0.08781726636518056,-0.0662910961852516,1.0074337782510966e-44
diss_z,word identity,222,484605771,-0.01203012669270608,0.004509379487212319,0.373947387776578
diss_z,duplet identity,75,56844293,0.0046500078189039735,0.03286898885672383,0.009155362439954441
corr,ordinal position,468,2300248762,0.022344734111145896,0.02948176420860231,3.3688714921291468e-46
corr,transitional probability,239,639683997,0.05412422384649632,0.0642401791207908,1.0894744479616344e-114
corr,word identity,468,2182621932.5,-0.0023973374714152153,0.004632602616756911,0.5341795572353678
corr,duplet identity,156,236524208,-0.016486126460276907,-0.004265086081190516,8.715865569953168e-4
corr,ordinal position,468,2308653984.5,0.02384264463356157,0.03087708693533667,4.188773491081262e-52
corr,transitional probability,239,643998519,0.057770854665279106,0.0678350476571456,2.158271370006049e-129
corr,word identity,468,2176630400,-0.0036287415505214977,0.0033492561928723727,0.93783509649762
corr,duplet identity,156,234748156,-0.020775157451395024,-0.008546431415759694,2.596844389476156e-6
corr,ordinal position,468,2313989597.5,0.025389079339133473,0.03246360358214712,2.0006112584909556e-57
corr,transitional probability,239,642737785,0.05725316297418943,0.06742238336503055,4.979660708997676e-125
corr,word identity,468,2179716671.5,-0.00284552894371585,0.004186107192353327,0.710786158125039
corr,duplet identity,156,236703159,-0.016763871201160505,-0.004551983313860417,6.289110882356325e-4
corr,ordinal position,468,2302820694,0.022721989466414367,0.029799475423085923,1.3339928699393013e-47
corr,transitional probability,239,642750847,0.05709771978565191,0.06726107326023431,1.2604722799563097e-124
corr,word identity,468,2174928391.5,-0.004183920317623211,0.002849201365124964,0.7115565736183227
corr,duplet identity,156,239602980.5,-0.011004124874387126,0.0012964799917434431,0.12111597184412758
corr,ordinal position,468,2289015401,0.019735543589960616,0.026832446568740176,5.540494652323583e-38
corr,transitional probability,239,639015966,0.05401843028920785,0.06418280404004555,2.979046817582921e-112
corr,word identity,468,2168249419.5,-0.0053195789141523946,0.0016968500382810153,0.3144580999748867
corr,duplet identity,156,238162573,-0.01384963895514268,-0.0016438081529585175,0.013191376201863584
corr,ordinal position,468,2308378057,0.023937965284554757,0.030996331777259616,3.7125814154992986e-52
corr,transitional probability,239,636464419,0.05172518147471543,0.061907945641717824,9.041134120894745e-105
corr,word identity,468,2178259335.5,-0.0032950669692709024,0.0037441309227870933,0.9000390319103779
corr,duplet identity,156,235889934.5,-0.01817354908917075,-0.005836752970897514,1.3542714576719877e-4
corr,ordinal position,468,2316866642,0.02573700727231494,0.032813989473187324,5.331605427623688e-59
corr,transitional probability,239,638197570,0.05294698197692438,0.06307628840509208,2.8025502701207075e-110
corr,word identity,468,2164246300.5,-0.006457602167578113,5.431974873035192e-4,0.09999860166773036
corr,duplet identity,156,235192436.5,-0.019428247641680062,-0.007272306581115997,1.671303021003286e-5
corr,ordinal position,468,2316166511.5,0.025617634806566137,0.03267424230198231,1.3075537379918625e-58
corr,transitional probability,239,639069584,0.05429909123963618,0.0644896651658078,4.185983488154027e-113
corr,word identity,468,2183494639.5,-0.0020933082907954037,0.004938644748082274,0.42942583853970845
corr,duplet identity,156,235295447,-0.019482621975178162,-0.0072338047531491905,1.966767901137819e-5
corr,ordinal position,468,2317204560.5,0.02629068605365185,0.033404610268643366,1.2204400247831797e-60
corr,transitional probability,239,641644937,0.05617673613998719,0.06632585271471851,3.2077086191595572e-121
corr,word identity,468,2170459461.5,-0.005070443595378863,0.001970734016599855,0.39194181094250813
corr,duplet identity,156,239081322.5,-0.01200759531163881,7.673567967997547e-5,0.05266123407910184
corr,ordinal position,468,2306542668,0.023800608422847255,0.030857958685774102,9.69965068150811e-52
corr,transitional probability,239,641747160,0.05644746841328315,0.0666258374237261,1.4478059332573396e-121
corr,word identity,468,2170172167.5,-0.005213280358991729,0.001810201467770554,0.34624363033650385
corr,duplet identity,156,237458521.5,-0.01556955605076106,-0.0032643461846781825,0.0026975530950734163
corr,ordinal position,468,2297733014.5,0.02187453319066477,0.029037350648141433,2.776199687818911e-44
corr,transitional probability,239,642492705,0.05669566400532049,0.06681115019658145,6.375562558373773e-124
corr,word identity,468,2165512451,-0.005776904935877134,0.0012239045112430857,0.2058278454239568
corr,duplet identity,156,236764425,-0.016340615830025093,-0.004042320502296064,0.0011355256312503433
corr,ordinal position,468,2306508315,0.023508446733140717,0.030560903882566038,1.151973930328838e-50
corr,transitional probability,239,639194956,0.05383555443447931,0.06396106987265163,7.797553832988375e-113
corr,word identity,468,2181284417,-0.002718681568931418,0.004329755664802428,0.6543143855001133
corr,duplet identity,156,238163084.5,-0.014056128108615465,-0.001797317074039386,0.011199183024216344
corr,ordinal position,468,2297920557,0.021532755928420917,0.028611390363526282,5.432737448718376e-44
corr,transitional probability,239,642459632,0.05707160996148202,0.06721990293686836,3.633073281088646e-124
corr,word identity,468,2174725425.5,-0.004208833177517888,0.0028261626823463722,0.7016481958243705
corr,duplet identity,156,238198636.5,-0.013646974074391948,-0.0014485308958396548,0.015236889937784865
corr,ordinal position,468,2307846177.5,0.024093773863320195,0.03116093358047533,1.0382169259953892e-52
corr,transitional probability,239,638328587,0.053186156631425785,0.06330589960713022,1.0600032865983707e-110
corr,word identity,468,2176276673,-0.0035657340409029747,0.003459742640671462,0.9758507312959852
corr,duplet identity,156,238080963.5,-0.013896508666940442,-0.0015062865992495108,0.014575238413288788
corr,ordinal position,468,2302872476,0.02280156500140515,0.029854132908325975,3.642600082384531e-48
corr,transitional probability,239,641042821,0.055567024078415225,0.06568547006622784,2.7776365454362857e-119
corr,word identity,468,2180707541.5,-0.002713611063016418,0.0043073544216858176,0.6598443202569955
corr,duplet identity,156,237555303.5,-0.014965209134899316,-0.002845208858059823,0.003962433649248756
corr,ordinal position,468,2286043428,0.019077657890978386,0.02619797811538497,1.0016894723485452e-35
corr,transitional probability,239,646657046,0.06048605420192499,0.0706196993403742,9.556303848587236e-139
corr,word identity,468,2177885391,-0.0033561510576244416,0.0036728044557023404,0.9315899609792706
corr,duplet identity,156,239707404,-0.01110245002683512,0.001086947355545445,0.10720865302143995
corr,ordinal position,468,2296992901.5,0.021854839997933837,0.02900969083660611,3.0758281434909584e-44
corr,transitional probability,239,638610966,0.05325006805288626,0.06332205824303408,2.813973594238057e-111
corr,word identity,468,2178613506,-0.0031269522137280445,0.003910069316289903,0.8305220366914069
corr,duplet identity,156,239739182,-0.010949013062555668,0.0011796614666726392,0.11385885730570111
corr,ordinal position,468,2304795782.5,0.02341868088385089,0.030490611537181567,3.385841023714777e-50
