"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0237743452333911,2309865954.5,0.0245201629625681,0.0316099083943594,4.90074074977515e-54
"transitional probability",0.0538335947480852,637579993,0.0524256902536321,0.0625748935673402,5.73079966248147e-108
"word identity",0.000411716444219818,2177144538.5,-0.00336608334397409,0.00363957354637371,0.940047732000416
"duplets",-0.0031865897519759,238988331.5,-0.0118514033136268,0.000517233665497868,0.0731227278148528
