"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0164118674228804,497035043.5,0.00397104097318685,0.0209803480802433,0.00400828832060339
"transitional probability",-0.108306753768028,177832822,-0.0852375887101192,-0.0635035313996529,3.67877845666405e-41
"word identity",-0.000818858728839578,483355646,-0.013165101898803,0.00323082353951271,0.236451548760625
"duplets",0.0327380701866793,57220181,0.00970206083794203,0.0373234452984034,0.000847168384055729
