"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0254165457067383,2046379831,-0.033477960002181,-0.0263844072362363,3.08980284326809e-61
"transitional probability",-0.0516925467626032,506696221,-0.0603102320106506,-0.0501863012691181,2.05514726316328e-100
"word identity",0.00287738892988532,2167926681.5,-0.00531360329565443,0.00171279265221178,0.317356112914181
"duplets",0.00188570362856333,246872578.5,0.00345551716389913,0.0155818498460226,0.00208625919593334
