"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0243026771268401,2304338824.5,0.0232077193085362,0.0302770317056934,1.70906314352668e-49
"transitional probability",0.0502999475250585,640888946,0.0557429793828969,0.0659638977258246,7.43633389455111e-119
"word identity",0.00116343619295053,2176951698.5,-0.00375115845194912,0.00328239815450593,0.896850128949658
"duplets",-0.000859421396203085,239048724,-0.0117889297658545,0.00038322858769347,0.0669818270961708
