"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0649961061117231,2284373913,0.04037759293975,0.0483014480312967,1.19196770446992e-106
"transitional probability",0.0790947315128857,635439538,0.0829360830067472,0.0943764699777539,1.43852859298691e-198
"word identity",-0.0116169914681257,2097646550.5,-0.00517381263008184,0.00256949481797476,0.50967702858914
"duplets",0.0604237350680723,233525543,-0.0118594352597174,0.00171244296760756,0.143382141206403
