"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0725732981651898,2296836809,0.0434180427527823,0.051310695016381,4.16462146928254e-122
"transitional probability",0.0899060872279434,634012065,0.0812860002493985,0.0926817716818135,3.09137064865957e-192
"word identity",-0.000607686323041985,2091844608,-0.00704352938044181,0.000731609392634249,0.112299584333843
"duplets",0.0759211962052667,236385893.5,-0.0056681553921584,0.00796368112468275,0.74275633073908
