"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0264622054153709,2035870660.5,-0.0358809767421729,-0.0287559864459562,1.49104817595722e-70
"transitional probability",-0.048673859792226,501953981,-0.0645823860826777,-0.0544990333621329,5.17433754344738e-116
"word identity",0.00121153023631304,2183825483,-0.00171732707702038,0.00532019146962472,0.319616216509723
"duplets",-0.000746557159138406,247219161,0.0045706575193236,0.0167052380785318,0.000589922737316179
