"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0270468968906237,2064328189,-0.0293586703929403,-0.0222974404567565,2.52985079884118e-46
"transitional probability",-0.0544238293134258,503814584,-0.0631360768346108,-0.0529699054256453,1.14045272910295e-109
"word identity",1.35845191807649e-05,2178126715,-0.00336334863014795,0.00369967826738549,0.926314387562171
"duplets",0.00207326596785273,245723467.5,0.000885024638081261,0.0131582287904107,0.0242580458628681
