"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0751372886938344,2280369890,0.0391857340512198,0.0470763751841875,1.9466839764997e-101
"transitional probability",0.0789175472287242,628816924,0.0759816169493408,0.0873999892232655,4.59282561426163e-170
"word identity",-0.0107686994016842,2106675269,-0.00354675827728611,0.00424156609336074,0.861246736844079
"duplets",0.0587850756038638,230185281.5,-0.0193671145275973,-0.00577382874128238,0.000302420285766924
