"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0698395497205326,2283794899,0.0397649041366886,0.0476833924274132,2.36790180465755e-104
"transitional probability",0.0813852967403328,629924790,0.0776965421834066,0.0891721698278896,1.11911349278901e-174
"word identity",-0.0116035131727647,2095956380.5,-0.00580381370656905,0.00198057342304618,0.33635186079484
"duplets",0.0589109148483881,230597587.5,-0.0183408418016692,-0.00467635183586197,0.000969483698048763
