"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0247348393826298,2302872476,0.0228015650014051,0.029854132908326,3.64260008238453e-48
"transitional probability",0.0529374848339483,641042821,0.0555670240784152,0.0656854700662278,2.77763654543629e-119
"word identity",-0.00217629689966987,2180707541.5,-0.00271361106301642,0.00430735442168582,0.659844320256995
"duplets",-0.00635686699161162,237555303.5,-0.0149652091348993,-0.00284520885805982,0.00396243364924876
