"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0727271413620346,2277664496,0.0383997694655827,0.0463192557839614,3.63377503707614e-97
"transitional probability",0.0922435899131843,632108613,0.0796908044150599,0.0911303569334085,5.92686701497227e-184
"word identity",-0.0113006203452111,2098042966,-0.00523740407090585,0.00253182392594273,0.493905128155248
"duplets",0.0663876529439752,234367769,-0.0103574037537504,0.00322508509582448,0.303286649097837
