"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.075737630208306,2277161461,0.0383792954623074,0.0462902074277161,1.0630378050388e-97
"transitional probability",0.0898820686033001,631400256,0.0791867162677541,0.0906725044914294,6.42972305979519e-181
"word identity",-0.00617659568766549,2096772844,-0.00580630473747285,0.00196964029495867,0.333061933097375
"duplets",0.0685287731766948,231676265,-0.016407640552459,-0.00283105082620465,0.00559580889729019
