"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.025427647209691,2074200737,-0.0272869033942849,-0.0201614308619274,5.21814090639131e-39
"transitional probability",-0.0525792187400455,501027908,-0.0655288336765296,-0.0553514997830532,1.64042937163752e-118
"word identity",-0.00251373216580852,2167749132,-0.00546059567111598,0.0015236362352606,0.271056132948443
"duplets",0.00340201365977666,246473328,0.00234166506166162,0.0145118798199461,0.0066040913414058
