"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0740838306296899,2271561424.5,0.0373652395685094,0.045280977894352,1.63851283203581e-92
"transitional probability",0.0849020879087737,629827790,0.0776351902461834,0.0891550132110735,2.85283137593465e-174
"word identity",0.000180187760226217,2115026818.5,-0.00108929850731665,0.00672579013223577,0.1566608514514
"duplets",0.0609017047015409,230016797.5,-0.0197144986105014,-0.00615312576785331,0.000190447771891418
