"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0259838156278174,2308653984.5,0.0238426446335616,0.0308770869353367,4.18877349108126e-52
"transitional probability",0.0513278782373207,643998519,0.0577708546652791,0.0678350476571456,2.15827137000605e-129
"word identity",-0.0020912844233392,2176630400,-0.0036287415505215,0.00334925619287237,0.93783509649762
"duplets",-0.000744751845295065,234748156,-0.020775157451395,-0.00854643141575969,2.59684438947616e-06
