"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.017803562218984,489532447.5,-0.00807894853034492,0.00872554208450376,0.939209453718547
"transitional probability",-0.106383632867231,178923579,-0.0797546969542641,-0.0582758771159279,1.43564130294137e-36
"word identity",0.00397264126269858,481185378,-0.0166148218189537,-0.000151421814140288,0.0451262692721889
"duplets",0.0299323355040491,58357986.5,0.0241387357745768,0.0522954643354751,1.07563473224651e-07
