"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0767697275331367,2292541005.5,0.0422982303200901,0.0502214312697829,7.50766785699218e-116
"transitional probability",0.0883027721857423,630843685,0.0778350931371037,0.0892123378255806,1.49716280483861e-178
"word identity",0.000158884960238387,2094193275,-0.00626120632005104,0.0015759447330797,0.242068797693678
"duplets",0.053552629928202,233055521.5,-0.0131075084034973,0.000564654089579412,0.0726182857681858
