"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0137805707756573,496149470,0.00243016013916479,0.0194005650861249,0.0116400556353641
"transitional probability",-0.093347401436319,180416004,-0.0740301741244905,-0.0525119630535451,9.64611481012027e-31
"word identity",0.0067267718982531,486493493,-0.00787896434602656,0.00855137823348797,0.936262419769878
"duplets",0.0260517749428524,57807646.5,0.0160067259353483,0.0438684778139712,2.57963574634985e-05
