"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0157758593328412,489737268,-0.00789944411534276,0.00906553709507933,0.891796786846158
"transitional probability",-0.111908374906651,178522493,-0.0813482750963288,-0.0599520248401725,3.17243983503297e-38
"word identity",-0.00693801165802377,488743262.5,-0.00461449200100503,0.0118149955106515,0.39245068130218
"duplets",0.0442750158215961,57689595.5,0.0141152347671686,0.0427229531235787,9.79211638026378e-05
