"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0267863061774617,2309166920.5,0.0242399127418094,0.0312983449503352,2.87963085792108e-53
"transitional probability",0.0482390583737557,636202324,0.0511009996768653,0.0612291967227838,3.85175420787535e-103
"word identity",-0.00058271102310767,2171396495.5,-0.00467758096139757,0.00234069712639484,0.514586567297871
"duplets",-0.00279876686247865,236292026.5,-0.0176332245840129,-0.00533780366436642,0.000253235195621668
