"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.016397016287989,496369183.5,0.00252460215831716,0.0194335856279633,0.0108838115000405
"transitional probability",-0.105009712014687,178991331,-0.0803558727926336,-0.058662911304232,2.71002435672573e-36
"word identity",0.00140732939709842,485012091,-0.0104304272483609,0.00603355728268929,0.600647642581762
"duplets",0.0413856320496218,57606562,0.0129373266442314,0.0405644827322663,0.000147005824732867
