"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0705017659193091,2279754140,0.0390683948338189,0.0469765291620672,5.97349412634112e-101
"transitional probability",0.0890174829958795,631455477,0.0788185088139995,0.0902425009757676,3.73664245001048e-181
"word identity",-0.00496432485494781,2104660733.5,-0.00362550747992666,0.00415907469522962,0.892341352285635
"duplets",0.0586424927076776,233566866.5,-0.0117320444541318,0.00189653246025677,0.159346882241485
