"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0725179020758528,2281103999.5,0.0392614599802842,0.0471239347253386,2.1072037135808e-102
"transitional probability",0.0922899205556493,628787420,0.0756707619708,0.0870198764609877,6.08252691833518e-170
"word identity",0.00543238688950932,2094899789,-0.00608487490997357,0.0017408872293509,0.276843186760192
"duplets",0.0689281542963737,231017876.5,-0.0179024965251204,-0.00431606783344994,0.001356222133709
