"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0277370800081097,2050470438.5,-0.0323590259337277,-0.0252612259921817,7.45994786442476e-57
"transitional probability",-0.0478595306565753,500841348,-0.0652967647833947,-0.0552376345868423,1.68874565981101e-119
"word identity",-0.00280308862485923,2176922705.5,-0.00359239842666144,0.00343334441004054,0.96612149065054
"duplets",0.00276701426397685,245227198.5,0.000506322632423943,0.0127641528566991,0.0341396219192403
