"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0233639488124429,2051469882.5,-0.0323274121659182,-0.02523478984727,9.18034044994609e-57
"transitional probability",-0.0487702014018894,504377533,-0.0627137305012061,-0.0525347302444052,5.22497072731564e-108
"word identity",-0.00048550221434307,2182159612.5,-0.00243363997969941,0.00459373782019797,0.548811987735613
"duplets",0.00279683018158006,244371025.5,-0.00175389141926935,0.010418287893733,0.16457729577568
