"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0239447744796542,2308378057,0.0239379652845548,0.0309963317772596,3.7125814154993e-52
"transitional probability",0.0508476221371849,636464419,0.0517251814747154,0.0619079456417178,9.04113412089474e-105
"word identity",-0.00171328269056051,2178259335.5,-0.0032950669692709,0.00374413092278709,0.900039031910378
"duplets",-0.00449617516839558,235889934.5,-0.0181735490891708,-0.00583675297089751,0.000135427145767199
