"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0232537626636587,2286043428,0.0190776578909784,0.026197978115385,1.00168947234855e-35
"transitional probability",0.0510050124759452,646657046,0.060486054201925,0.0706196993403742,9.55630384858724e-139
"word identity",-0.000526074037316407,2177885391,-0.00335615105762444,0.00367280445570234,0.931589960979271
"duplets",-0.00302716806702915,239707404,-0.0111024500268351,0.00108694735554545,0.10720865302144
