"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.0739537188988345,2284750732,0.0407868726590169,0.0487842116090659,2.84165785836055e-107
"transitional probability",0.0973259415678915,633414475,0.080746076318435,0.0921794874873429,1.28918861991682e-189
"word identity",0.00367391434265611,2102641218,-0.0042512751923691,0.0035734107402697,0.866649658495577
"duplets",0.0709290334602957,231240006.5,-0.0169612564531856,-0.00343110156542132,0.00313846683790941
