"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0245846729271167,2062317043.5,-0.0298736194217231,-0.0227862752878825,9.37870604757972e-48
"transitional probability",-0.0544205855289747,507128553,-0.0599964775149033,-0.0498654854161773,3.70757561203109e-99
"word identity",0.00116473153974905,2188094593.5,-0.000939953430911505,0.00608086556555567,0.153043632805936
"duplets",0.00413577242148766,248257996.5,0.00617382991465725,0.0183743613859258,8.07447796050936e-05
