"test","mean","w","CI.low","CI.hi","p"
"ordinal position",0.00859792542554128,497567164.5,0.00516739478374201,0.0220771229259222,0.00158305071821978
"transitional probability",-0.107692293041523,177799897,-0.0854377582372658,-0.0636619095504082,2.64694486716304e-41
"word identity",0.00269645556098319,490125928,-0.00199430039456675,0.0144313446038429,0.13886908843848
"duplets",0.0345110143861984,57006955,0.00465671167335594,0.0326776622959524,0.00899175960559902
