"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0263825134347144,2064575911,-0.0294138819912371,-0.0223268076660446,4.20853720602302e-46
"transitional probability",-0.0500856294534083,498729532,-0.0669294522981162,-0.0568988498528878,1.30126021790543e-126
"word identity",-0.0011526631958988,2178656304.5,-0.00304981454986839,0.00398429020363446,0.795672732892615
"duplets",0.00142257044519878,245198083,0.000507784830852371,0.0127793653073266,0.033187941338761
