"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0251275187720156,2071684473.5,-0.0276919748168913,-0.0206262389954053,1.12387531536489e-40
"transitional probability",-0.0478597879554263,503311198,-0.0637250658570956,-0.0536113236075951,8.73720165837399e-112
"word identity",4.98111360516251e-05,2168251378.5,-0.00539421904091168,0.00167023239862416,0.303813911603849
"duplets",0.00517443878739787,246642928,0.00281126644153939,0.0150194052560379,0.00419655550854557
