"test","mean","w","CI.low","CI.hi","p"
"ordinal position",-0.0203974516894184,2054508932,-0.0314759083891941,-0.02440976055025,5.99728183450919e-54
"transitional probability",-0.0508627221434227,503974520,-0.0628233660276874,-0.0526945807811079,2.69354876408343e-109
"word identity",0.00106254453603816,2173510985.5,-0.00438950733485373,0.0026191370256894,0.623424400364897
"duplets",0.00432599537188694,245853713.5,0.00102473661308528,0.0132253705049245,0.0222806924224136
